"","ERR9830889","ERR9830890","ERR9830891","ERR9830892","ERR9830893","ERR9830894","ERR9830895","ERR9830896","ERR9830897","ERR9830898","ERR9830899","ERR9830900","ERR9830901","ERR9830902","ERR9830903","ERR9830904","ERR9830905","ERR9830906","ERR9830907","ERR9830908","ERR9830909","ERR9830910","ERR9830911","ERR9830912","ERR9830913","ERR9830914","ERR9830915","ERR9830916","ERR9830917","ERR9830918","ERR9830919","ERR9830920","ERR9830921","ERR9830922","ERR9830923","ERR9830924","ERR9830925","ERR9830926","ERR9830927","ERR9830928","ERR9830929","ERR9830930","ERR9830931","ERR9830932","ERR9830933","ERR9830934","ERR9830935","ERR9830936","ERR9830937","ERR9830938","ERR9830939","ERR9830940","ERR9830941","ERR9830942","ERR9830943","ERR9830944","ERR9830945","ERR9830946","ERR9830947","ERR9830948","ERR9830949","ERR9830950","ERR9830951","ERR9830952","ERR9830953","ERR9830954","ERR9830955","ERR9830956","ERR9830957","ERR9830958","ERR9830959","ERR9830960","ERR9830961","ERR9830962","ERR9830963","ERR9830964","ERR9830965","ERR9830966","ERR9830967","ERR9830968","ERR9830969","ERR9830970","ERR9830971","ERR9830972","ERR9830973","ERR9830974","ERR9830975","ERR9830976","ERR9830977"
"b85f7f523f5e062dfdc81a5e8054c562",0,0,157,18,272,0,22,10,698,15,0,0,183,0,55,0,0,367,5,85,25,14,55,198,0,1942,0,47,3,1809,3625,83,14,0,0,6,29,0,94,6,74,31,0,37,0,41,545,0,30,0,0,139,168,39,66,556,58,378,74,186,11,76,13,257,101,226,581,225,35,338,0,23,174,35,71,0,5,7,255,63,0,30,0,28,0,8,653,238,154
"644fd07dc284e48b3f9bdbf76078fd2e",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,598,0,122,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b332b9a4d638a1f226e57c94a40f1450",0,0,0,0,4,0,0,9,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"127024cd09bba46c0da7794c38a9f02a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98bcf713cdab713b589f72f2ebcef570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf4a88a3c7021ff0376925fdab33b287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf490f79d7d0c13e2370378da5a11237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8d2454002b34b7f1ce22d82a1ab00dd",0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,49,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0
"7904f64f9270b01eb83d01ceade85292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0212eeb5df6b66952402fc5b108f00c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96722d7a31f9d86a65014c79305884b6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"8ae2a9fb2a41b27ac886578333131fa0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619b48906d097d8c3a8af893250385b",0,114,68,13,967,0,453,808,462,0,3,51,502,0,71,0,0,6674,21,65,413,77,0,234,0,0,0,943,0,4512,145,549,18,0,0,0,36,0,1346,15,38,62,2,15,0,393,545,0,36,20,64,417,0,484,79,2093,241,6114,69,107,0,1020,1504,3239,32,255,1069,1528,162,930,0,147,659,20,1158,173,0,0,142,192,11,1611,0,33,0,313,1137,127,271
"3723ea6e099f53017ca85c153c80969f",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"6e129c93672f058c66c7090dbf93dbdf",0,4,15,0,51,0,0,0,51,0,0,0,42,0,24,0,0,102,0,23,0,31,7,54,5,33,0,20,0,16,31,0,0,8,0,0,18,0,27,0,16,0,0,0,0,30,39,0,6,0,6,33,13,0,0,41,17,23,6,65,0,0,0,9,21,97,0,8,45,16,0,0,67,9,0,8,0,0,0,0,0,22,0,0,0,0,0,11,10
"ebe079455907ab61cba05c45537905e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"37f004671c936285c26471120596b2f5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
"40874d61006874f7c87d904707d320d9",68,52,20,24,4547,17,1127,202,3326,13,71,37,2531,0,1102,179,45,114,331,269,58,0,581,606,41,122,224,17,0,34,380,201,607,0,84,184,94,1195,2134,0,648,853,0,499,844,0,1871,2017,34,17,20,391,89,106,208,164,1017,738,68,530,403,83,90,113,142,519,1229,3628,218,105,21,540,224,568,25,106,0,717,7,0,108,143,80,0,171,341,775,945,88
"90af3675c266d09bb7986147ac5885ec",0,21,203,216,6932,0,14,114,2872,64,26,2870,1462,0,461,17,0,9773,52,452,232,702,847,3937,54,0,0,174,254,4985,8806,147,488,548,0,5,674,27,3382,355,713,35,84,60,59,111,5556,0,34,125,60,2466,0,185,214,3686,3182,8970,714,2636,148,2463,112,4676,89,3237,1312,3185,366,8168,0,91,613,372,5413,90,8,0,1386,936,8,66,0,20,0,38,1476,1731,1749
"74aaeb93ba19830fa0e2cc55966371bd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,23,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410e1eaa1468a3d40595898f671ba0b3",160,1018,2117,1571,2751,6,1676,611,4884,121,739,3310,3338,0,2878,2506,363,1872,1966,682,1602,1571,337,2004,2895,5536,0,1583,848,2622,1764,2706,778,524,22,2996,1152,267,4715,538,3654,991,1487,314,498,3094,3332,0,2178,7335,772,2927,2907,3505,1003,4426,8174,2939,2529,2395,605,1818,1730,4222,1489,5452,2727,1160,1658,923,0,650,3544,1404,9192,1040,1081,122,10312,963,31,507,71,930,0,1854,5958,2717,5007
"1a9df3fbbc7fc8cecec4239cf801d2fc",33,0,0,60,334,0,21,0,255,95,0,153,317,0,501,0,71,240,0,3349,0,119,0,51,99,0,0,126,23,237,13,245,109,153,207,229,193,0,341,27,47,0,0,10,0,0,144,327,0,109,41,849,0,123,13,390,60,143,316,388,115,26,72,14,50,281,0,87,0,10,222,0,2699,264,259,16,41,143,0,89,9,0,132,0,0,19,1240,414,107
"eb2c67615eb41fa15a21c4d3a12528c6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,16,106,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
"2fea67e2ef146b654e84d4ccd727bed7",0,0,39,18,35,0,18,0,46,0,3,0,25,0,0,0,0,0,0,20,0,9,195,33,0,0,0,35,0,5,8,16,0,6,0,0,10,6,0,0,0,8,11,7,0,8,8,0,0,20,0,13,8,0,8,17,33,0,12,45,0,0,15,17,0,0,19,48,0,30,0,12,15,17,0,8,0,0,5,0,0,0,0,0,0,0,30,37,79
"fe095885b690e99fffca72514e3fcef9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b92901eaf73176b86069084ac8c13e3",0,16,466,0,27,29,0,0,219,106,3,39,576,0,34,8,0,153,0,126,34,15,0,310,0,0,424,0,42,377,1203,247,20,9,0,22,7,0,78,0,109,13,8,18,0,24,487,0,0,73,0,0,17,94,10,1377,73,183,4,70,13,50,17,0,274,251,149,316,32,628,0,0,202,15,42,21,8,0,81,65,6,4,15,36,0,0,206,20,111
"2f4a6bfd11c52c29159e6e3b4a743949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6db169339ee5897780e713c44784d74a",0,215,2382,2738,759,0,1025,324,1168,11,929,13,5765,0,0,0,1167,1266,652,6600,0,121,11236,0,163,0,0,0,0,2540,752,41,292,701,0,0,5820,497,2410,564,3980,0,335,11,0,36,1921,0,8,65,608,329,0,32,962,2492,2397,63,3230,2669,524,16125,1182,0,263,4322,2833,3242,2664,616,84,1112,9197,0,6,617,0,253,0,384,123,680,0,68,0,490,8730,1540,0
"e2cfe099d4a73a03ac5f80d4f8369dbc",0,39,429,73,1287,0,73,35,840,8,31,13,232,0,503,95,71,4129,160,573,95,50,207,611,39,0,0,74,19,766,1237,219,15,52,0,0,402,0,353,42,786,17,218,46,46,178,722,0,26,0,21,150,0,139,303,1194,851,483,421,155,37,638,133,735,500,1093,661,425,189,336,0,92,851,22,1284,160,33,5,963,142,6,34,0,39,0,58,436,730,566
"d15968d344af77247bde832b1b6ebfb0",0,0,242,65,1285,0,45,79,588,24,88,58,387,0,248,0,0,1981,182,388,45,166,115,54,9,141,0,274,14,1461,488,96,340,11,0,33,258,20,104,4,374,7,190,118,0,112,179,0,107,40,119,347,45,156,116,174,1040,2099,204,1360,107,90,127,382,35,543,7365,4695,184,104,3,194,744,293,537,144,125,130,304,317,6,380,0,115,0,55,767,347,726
"ad139328ba8ac39c2e5ccef543df2deb",23,0,48,19,83,7,0,0,72,21,14,53,46,7,43,13,31,268,0,83,0,13,116,36,4,191,16,22,0,40,2,41,20,167,0,0,81,0,9,0,89,17,0,16,0,21,69,75,10,78,11,10,76,26,19,54,116,23,0,355,5,10,0,31,16,32,0,81,49,39,6,11,0,24,0,0,55,46,45,2,0,0,0,0,0,14,78,34,57
"e367dacc4cf58de7164775e5899d4ab2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,192,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,13,7,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9
"ca94cbcccd3ab51b3784a6aed45a4a04",0,285,1572,1637,520,0,308,63,1443,33,167,3147,791,0,745,196,352,862,240,161,428,300,217,1563,371,945,0,291,108,292,319,398,2488,117,11,2231,893,0,379,251,1356,86,346,182,2053,189,158,0,164,5497,49,923,1527,341,562,1860,792,678,1009,6251,189,211,7,143,246,478,205,1159,2068,124,0,104,372,1820,516,285,902,4,200,1343,5,553,59,257,0,71,645,1723,2813
"8135beec331a8d558070c38b580e4b8e",0,0,1211,391,9395,0,365,131,1224,1836,0,418,8162,884,1920,0,4273,2829,418,2548,0,304,6963,4402,11,3459,0,197,439,2474,28,1005,666,204,18,3541,478,366,1384,80,28,0,0,31,131,0,4238,0,0,651,0,1504,4074,56,1442,1052,721,2526,0,1767,1135,4913,486,5092,744,2350,217,1194,2422,803,1369,30,1077,683,0,112,1487,0,5074,36,44,0,162,164,0,37,14854,2173,1109
"7cf1299d1335d573c0fc584348f395a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
"3127bd317be815d64dff5a7895408312",0,0,0,0,48,0,0,0,0,0,0,0,0,0,7,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,52,0,0,0,10,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,12,0,21,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,206,4,8
"e10c0dcddacbf6f98a13f4f117792fba",0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,324,374,156,66,0,0,0,0,0,18478,0,0,0,0,0,0,0,0,0,0,365,0,0
"fcdad1fc7d0ded2ded33c89b683c7da5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13e5e67a2599db5c3cdfa82c4c9ea6fd",0,0,92,40,680,0,20,0,41,6,4,17,204,0,42,0,0,662,60,165,391,41,27,100,46,14,0,78,0,675,504,174,25,76,0,3,94,0,208,0,128,33,26,0,0,163,650,0,12,56,0,457,488,65,0,708,414,400,107,792,0,219,69,302,24,746,72,70,77,83,0,42,260,4,98,16,68,0,69,145,0,0,0,19,0,5,193,129,845
"ea7064a0fdbb5228b7a0c9ed23e012d2",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,0,35,0,11,0,0,0,12,0,0,10,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,32,0,0
"4bd01f90398375480101204bbcdd2ceb",0,50,805,266,4948,8,126,13,3713,240,38,47,776,0,1365,6,74,379,404,2056,638,229,1438,1827,74,0,0,388,97,2506,5509,832,349,528,0,226,853,44,1731,108,1079,198,366,94,0,401,4268,0,111,153,178,2578,90,638,303,5180,3863,1265,1023,5228,146,1506,528,2880,116,3376,1278,2528,1504,1908,0,394,2659,527,5312,1377,54,67,2289,614,9,87,0,126,0,75,2565,4010,3268
"84f9cf6d08ccc7adb4e945c4fd8be494",51,209,3832,572,6290,268,470,233,4673,359,96,307,3295,0,2395,137,144,1420,511,2463,3985,1027,571,3258,222,20,0,1037,428,13213,8679,4117,543,1578,0,0,2231,37,3817,264,2664,387,697,213,37,1203,8752,0,356,635,217,2999,3585,4700,373,13590,8428,5540,1760,3987,117,2415,1353,7067,1310,4788,2794,2043,2652,2127,0,1075,4542,472,7177,2201,543,222,4851,2223,79,1073,59,852,9,282,4425,5247,7925
"cb908ae7d11351c78c0e4ce0d849c744",0,0,116,145,255,0,73,0,71,79,0,0,0,0,29,0,0,10,22,0,0,0,0,0,0,111,0,0,0,149,10,66,0,391,0,0,0,14,0,0,0,44,0,38,0,0,111,0,0,0,0,0,0,134,199,64,0,208,0,0,17,0,62,266,0,0,0,0,166,52,0,83,86,57,62,65,0,0,28,0,0,34,0,52,0,32,188,21,0
"9639a3291729a3758207b47715d9205f",23,610,1663,1088,1488,1897,171,584,404,740,592,4461,7222,172,761,506,1821,44,674,1004,531,1286,1881,5389,543,0,152,1250,795,678,498,1256,2043,3193,272,993,2093,263,362,385,2033,1669,755,407,311,1005,583,0,467,616,89,1233,2626,120,445,1280,254,775,435,2277,2033,26,161,1390,4396,1263,184,1529,587,209,793,509,354,1557,1014,927,2822,263,609,1869,206,299,3001,210,0,137,716,1230,1060
"f479c23321346918723839e33a3544f4",0,0,0,0,15,15,0,0,14,10,0,0,0,0,0,0,0,397,0,12,0,0,0,16,0,1257,0,0,0,9,31,0,0,7,0,0,0,0,347,0,124,6,9,0,0,9,57,0,0,0,0,0,168,11,0,10,0,716,0,23,0,68,0,8,0,0,63,26,0,42,0,0,0,7,115,0,0,0,12,0,0,0,0,0,0,0,0,66,256
"f5f5e0da89730462abaf6301a9557193",2068,6614,38582,22892,13346,27493,7640,4821,7164,46322,8421,21025,49347,14757,13902,15136,15407,559,12294,34821,15425,17213,3689,18960,3068,0,18593,30635,25669,10423,697,7683,19719,1814,19037,19125,21410,3774,3229,28251,30704,12014,6845,7723,12655,7340,6404,18057,6574,3747,4311,2666,9223,5751,8666,4487,1200,132,9719,21363,18829,443,4077,8811,8072,3858,1174,6589,15779,1479,14832,21143,7589,18632,10382,12518,14182,7297,4526,15690,2196,6476,24188,7426,17,7385,14251,20888,4702
"a45525385d9df2e95eb08d2f7acec93c",0,9,15,69,4832,0,56,174,1767,0,3,0,338,0,62,0,0,1123,89,95,109,7,173,105,2,14,0,185,0,3124,454,175,9,30,0,0,77,0,849,0,121,23,4,39,0,39,1003,0,66,31,14,386,0,607,50,640,334,1194,128,91,3,155,849,4905,20,666,633,106,192,272,0,255,3681,4,0,29,0,0,652,639,0,2951,0,0,0,134,3324,666,758
"bdb6ddef008a6d31c019642fb28d7c1d",0,22,64,10,116,0,22,0,112,78,13,21,68,0,55,18,0,798,7,79,51,34,51,200,0,68,172,51,59,30,167,107,91,0,44,73,17,0,34,0,54,22,19,51,0,22,49,0,45,56,0,74,122,93,11,142,75,490,10,123,25,29,29,165,83,31,214,61,49,37,0,65,52,13,98,45,16,49,18,28,14,9,13,29,0,8,193,72,34
"df14354ec277348c54d0c9dd49eb4da0",0,9,54,0,3971,0,15,0,1172,0,0,66,193,0,0,0,0,100,0,57,28,688,1778,0,0,0,0,189,176,27,190,1263,0,0,0,76,0,15,15,101,6,0,0,23,0,0,202,0,6,79,4,2202,0,484,0,194,92,327,504,985,0,752,200,7963,298,1070,163,292,383,62,0,0,565,0,0,0,0,0,710,0,0,29,0,0,0,0,252,11,0
"cc7b0c4fe7613151aee46e9be3ea14a9",0,11,55,22,166,0,22,0,77,0,0,0,145,0,93,0,0,852,0,37,17,16,68,123,0,0,0,0,0,265,169,50,0,26,0,0,0,0,66,0,0,41,14,48,0,15,177,0,0,59,0,0,0,21,39,493,52,100,34,59,46,58,17,72,10,29,129,23,0,210,0,37,0,102,0,31,0,10,78,79,0,14,0,9,0,6,140,75,100
"3443b73db214fbccce540ddb43380a8d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5fbc483f79cd97d3a7253931f37c33e8",0,11,0,4,133,33,0,2,93,14,0,35,36,0,21,4,14,228,0,27,0,0,0,56,8,404,126,6,14,328,110,36,0,21,90,353,0,0,90,0,16,29,0,0,4,9,348,80,0,7,0,13,1352,16,0,97,25,31,0,218,0,77,6,60,0,10,75,79,0,17,126,11,16,0,72,0,7,0,61,12,0,0,10,0,208,0,0,84,44
"fb35ca6e347eaf0e81708dd136bb9f38",0,0,0,0,17,0,0,13,6,0,4,3,3,0,0,0,0,925,0,0,0,0,2,15,0,0,0,3,0,0,0,7,0,2,0,0,0,0,0,3,0,0,0,0,2,0,13,0,0,0,2,11,0,0,0,6,3,11,0,15,0,7,0,0,10,3,725,5,4,5,0,0,6,0,8,2,0,0,46,4,0,7,0,0,0,0,8,0,5
"2657f9d8c3531a6ddf828266f8d82ab6",0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,780,0,0,0,0,0,0,0,175,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77c2dc197e6b3dbebc4ee240c6a1c559",0,8,13,0,72,0,0,0,71,0,0,0,32,0,0,0,6,184,0,23,12,11,0,168,0,93,0,30,22,18,168,63,5,0,0,0,25,0,45,0,0,7,0,0,0,0,0,0,2,40,0,57,509,30,0,108,59,40,67,125,0,0,14,158,9,209,8,17,22,57,0,13,17,15,50,0,3,0,9,0,0,4,0,6,0,6,103,99,763
"5d08d1eb4b8a0672652dd0fc0af2dcf0",0,65,118,192,212,89,78,0,327,107,86,23,475,0,133,31,32,0,63,435,193,94,33,392,11,0,0,96,52,1565,279,547,246,194,0,61,50,11,82,112,156,107,97,87,129,194,186,0,179,49,97,472,0,111,15,1154,289,0,54,177,39,0,33,265,203,66,75,204,300,114,0,128,199,50,276,195,191,112,93,97,44,128,33,97,0,35,366,157,48
"f510289ed878d8719d9239f09dc871b9",0,2,0,0,96,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,5,0,0,7,0,0,2,4,57,0,14,0,2,0,2,0,0,5,6,0,4,0,0,8,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0
"9681441ad736892c2455edc6d137eac1",0,0,14,4,25,0,6,0,216,0,0,0,25,0,0,0,0,0,0,6,14,13,8,0,0,0,0,3,0,164,87,0,0,0,0,0,0,0,56,0,14,0,0,0,0,0,25,0,0,5,0,51,0,38,0,69,22,8,5,18,0,0,0,91,0,119,13,19,5,0,0,5,165,0,0,10,0,0,0,57,0,0,0,8,0,0,14,19,0
"68aa573febe84c1e00d3abf7eb13442f",0,0,0,0,35,0,0,0,0,0,0,0,8,0,194,0,0,20,18,30,9,0,0,0,0,0,0,12,0,0,0,45,0,0,0,0,0,0,0,0,0,9,0,0,0,0,33,0,0,0,0,0,0,4,0,0,50,21,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,35,27
"9253986cb187c0fbf75771db44e985eb",0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"2489471b3729e885a2c1ddaa10774d8e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"6e7dcdec78c483cd8d6666e4eedccd4f",0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,12,0,0,0,0,20,0,0,7,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,6,0,20,0,9,8,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,23,0,0
"7c3d7711fd15460714ece118b35c0576",0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,210,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,6,5,0,0,0,0,0,7,0,0,16,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9
"b204a17b1a7f29074d81303d5ca68464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
