feature	Methanobrevibacter	Akkermansia	Sphingobium	Pseudomonas	Desulfovibrio	Mailhella	Bilophila	Acinetobacter	Morganella	Escherichia.Shigella	Klebsiella	Aeromonas	Haemophilus	Comamonas	Oxalobacter	Sutterella	Succinivibrio	Campylobacter	Victivallis	Fusobacterium	Solobacterium	Holdemania	Coprobacillus	Massiliomicrobiota	Thomasclavelia	Erysipelotrichaceae_UCG.003	Catenibacterium	Dielma	Merdibacter	Faecalitalea	X.Clostridium._innocuum_group	Holdemanella	UCG.004	Asteroleplasma	Anaeroplasma	Weissella	Leuconostoc	Parageobacillus	Turicibacter	Staphylococcus	Granulicatella	Enterococcus	Ligilactobacillus	Lacticaseibacillus	Lactobacillus	Limosilactobacillus	Lactococcus	Streptococcus	Rikenellaceae_RC9_gut_group	Alistipes	Bacteroides	Massiliprevotella	Prevotellaceae_NK3B31_group	Leyella	Hoylesella	Prevotella	Segatella	Paraprevotella	Alloprevotella	Parabacteroides	Porphyromonas	CAG.873	Gabonibacter	Butyricimonas	Odoribacter	Barnesiella	Coprobacter	Zag_111	CAG.196	Corynebacterium	Schaalia	Bifidobacterium	Actinomyces	Rothia	Eggerthella	Raoultibacter	Gordonibacter	Slackia	Senegalimassilia	Adlercreutzia	Tractidigestivibacter	Collinsella	Parolsenella	Olsenella	Lancefieldella	Thermus	Phascolarctobacterium	Acidaminococcus	Veillonella	Dialister	Allisonella	Megasphaera	Mitsuokella	Megamonas	Cloacibacillus	Gemella	Eubacterium	Peptococcus	Christensenellaceae_R.7_group	Clostridium	Family_XIII_AD3011_group	Mogibacterium	Family_XIII_UCG.001	X.Eubacterium._brachy_group	Peptostreptococcus	Intestinibacter	Romboutsia	Terrisporobacter	Peptoniphilus	Murdochiella	Finegoldia	Parvimonas	Fenollaria	Ezakiella	Anaerococcus	Lachnospiraceae_UCG.010	Defluviitaleaceae_UCG.011	Ruminiclostridium	Monoglobus	Agathobaculum	UCG.008	UCG.009	Flavonifractor	Intestinimonas	NK4A214_group	Colidextribacter	UCG.002	UCG.003	Oscillibacter	Oscillospira	UCG.005	X.Eubacterium._siraeum_group	Ruminococcus	Paludicola	Negativibacillus	Anaerotruncus	Angelakisella	Hydrogenoanaerobacterium	Phocea	Candidatus_Soleaferrea	CAG.352	Acutalibacter	DTU089	Fournierella	Gemmiger	Faecalibacterium	Ruthenibacterium	Eisenbergiella	Dorea	X.Ruminococcus._gnavus_group	Howardella	Butyribacter	Agathobacter	Roseburia	Catenibacillus	GCA.900066575	Moryella	Anaerostipes	X.Eubacterium._ruminantium_group	Anaerobutyricum	X.Eubacterium._xylanophilum_group	X.Eubacterium._eligens_group	Lachnospira	Lachnospiraceae_ND3007_group	X.Eubacterium._ventriosum_group	Lachnospiraceae_UCG.008	Lachnospiraceae_NK4A136_group	Oribacterium	Lachnospiraceae_UCG.004	Lachnospiraceae_FCS020_group	Butyrivibrio	Lachnoclostridium	Faecalimonas	Enterocloster	Hungatella	Sellimonas	Extibacter	X.Ruminococcus._gauvreauii_group	Blautia	CAG.56	Fusicatenibacter	Coprococcus	Tyzzerella	Faecalicatena	Mediterraneibacter
ERR3928954	2.5384791125477e-05	0.000203078329003816	0	0.000236924717171119	0	0	0.00152308746752862	0	0	0.00473003274638055	0.0006261581810951	9.30775674600824e-05	0.000110000761543734	0.000101539164501908	0	0.00844467384774202	0.000101539164501908	0	0.000279232702380247	0.000203078329003816	3.38463881673027e-05	0.000110000761543734	6.76927763346054e-05	0	0.000719235748555182	0.0109746913632479	5.0769582250954e-05	0	0	6.76927763346054e-05	0	0.000160770343794688	3.38463881673027e-05	0	0	0	3.38463881673027e-05	0	9.30775674600824e-05	0	0	0.000236924717171119	6.76927763346054e-05	0.000177693537878339	4.23079852091284e-05	6.76927763346054e-05	0	0.00179385857286704	5.92311792927797e-05	0.0288455843155837	0.235469322479925	0.000110000761543734	0	0	0	3.38463881673027e-05	0.00162462663203053	0.0418933669540789	3.38463881673027e-05	0.03795872432963	0.000321540687589376	0	0	0.00117616198881377	0.000456926240258586	0.00308848292026637	0.000406156658007632	0	0.00450156962625126	0	0.000160770343794688	0.0115754647532175	0	0	0	2.5384791125477e-05	0	0	0.00154001066161227	0.000448464643216761	0	0.00556773085352129	0	0.00119308518289742	0	0	0.0024707863362131	0.00610081146715631	0	0.000143847149711036	0	0	0	0.000101539164501908	0	5.0769582250954e-05	0	0	0.0123539316810655	0.000160770343794688	0.00050769582250954	0	0.000414618255049458	0	5.0769582250954e-05	0	0.00148077948231949	0	0	0	5.0769582250954e-05	0	8.46159704182567e-05	0	0	0.000380771866882155	0.000321540687589376	0	0.00256386390367318	0.00344386999602305	0	0	0.00165847302019783	0.000245386314212945	0.000126923955627385	0.000871544495308044	0.00764928372581041	0.000473849434342238	0.00222540002200015	0.00099846845093543	0.00383310345994703	0.0169655020688605	0.0155101073776665	6.76927763346054e-05	0.000634619778136926	0	0.000279232702380247	0	9.30775674600824e-05	0	0.0889652312977551	0.00235232397762754	9.30775674600824e-05	0	0.0116177727384266	0.14493023413239	0.000583850195885972	0.000152308746752862	0.00977314458330865	0	0	0.000736158942638834	0.0583765579915553	0.0396341205439115	0	0.000710774151513357	0	0.014511638926731	0	0.00800467080156709	0.00171770419949061	0.002572325500715	0.00266540306817509	0.00371464110136147	0.00206462967820546	0.0012184699740229	0.0220932298762068	0	0.00179385857286704	0.000380771866882155	0	0.00145539469119402	0.0006261581810951	0.00204770648412181	0	0.000346925478714853	0	0	0.0620911990929168	0	0.0129800898621606	0.00238617036579484	0.00123539316810655	0	0.00795390121931613
ERR3928955	0	0.000227240209734297	0	0.000193574993477364	5.04978243853994e-05	2.52489121926997e-05	0.000269321730055463	0	0	0.0195005765168284	0.000513394547918227	0.000134660865027732	0.000176742385348898	0.000126244560963498	0	0.000201991297541598	0.000143077169091965	0	5.04978243853994e-05	0.000210407601605831	0	0	0.000732218453588291	0	0.00394724660612539	0.000218823905670064	0	0.000109411952835032	0	0	0.000631222804817492	5.89141284496326e-05	0	0	5.04978243853994e-05	0	0	0	9.25793447065656e-05	0	0	0.000555476068239393	0	0	5.89141284496326e-05	0	0	0.117685179730173	5.04978243853994e-05	0.000951042359258355	0.497942213656295	6.73304325138659e-05	0	0	0	8.41630406423323e-05	0.00162434668439701	9.25793447065656e-05	4.20815203211662e-05	0.000698553237331358	0.000218823905670064	7.57467365780991e-05	0	0	9.25793447065656e-05	0.000151493473156198	0	0	5.89141284496326e-05	0	0.000151493473156198	0.145299073364923	0	0	0.000984707575515288	0	0	0	0	0	0	0.021326914498767	0	0	0	0	2.52489121926997e-05	0	0.00759150626593838	0.000159909777220431	0	0	0	5.04978243853994e-05	0	5.04978243853994e-05	5.04978243853994e-05	0	0.000976291271451055	0.00123719669744229	0	0	0	0	8.41630406423323e-05	0.00518444330356767	0.00295412272654586	0	5.04978243853994e-05	0	0.000100995648770799	0	0	0	4.20815203211662e-05	0.000134660865027732	0	0	0	0	0	0	0.00634589326443186	0	0.000159909777220431	0.000925793447065656	0.000824797798294857	7.57467365780991e-05	0	0	0	5.04978243853994e-05	0.000294570642248163	0	0	0	0	0	0	0	0.00100995648770799	0.000168326081284665	0	0	0.000664888021074425	0.00284471077371083	0.000117828256899265	0	0.00732218453588291	0.0341701945007869	0	0	0.00142235538685542	0.000126244560963498	0	0	0	0.01053721268842	6.73304325138659e-05	0.00244072817862764	5.04978243853994e-05	0.000100995648770799	0.00676670846764352	0.000100995648770799	0	0	0.000319819554440863	0	0.00446064115404361	0	0	0	0.00645530521726689	0.00185158689413131	0.000134660865027732	0	0	0	0.0655798412685053	0	0.000294570642248163	0.000100995648770799	0.00927476707878502	0	0.000370317378826262
ERR3928956	5.18583821666432e-05	0.000214841868976093	0	0.000266700251142736	0	0	0.00260032744864168	6.66750627856841e-05	8.1491743404725e-05	0.00864553314121038	0.000518583821666432	0	7.40834030952046e-05	0.000125941785261848	0.000259291910833216	0.00881592496832934	8.1491743404725e-05	0.00031855863330938	2.22250209285614e-05	0.000274108591452257	0.00229658549595134	0.000251883570523696	0.004526495929117	0	0.00149648474252313	0.0274997592289399	0.000118533444952327	0	5.92667224761637e-05	0.00360786173073646	0.000170391827118971	0.00016298348680945	0	0	0	0	0	0	0.000133350125571368	0	0.000192616848047532	0	0	0	0	0	0	0.0153352644407073	0.00015557514649993	0.0470281442848359	0.337272100931228	8.1491743404725e-05	0	0	0.00168910159057066	0.00386715364156968	0.00193357682078484	0.0120015113014231	0	0.0111940022076854	0.000800100753428209	2.96333612380818e-05	0	0.00160020150685642	0.00156315980530882	0.0156390063933977	0	0	0	0	0.000629708926309239	0.00193357682078484	0	4.44500418571228e-05	0.0015557514649993	9.6308424023766e-05	0.00270404421297497	0.00197061852233244	5.18583821666432e-05	0.000903817517761496	0	0.00256328574709408	0	0	0	0	0.00612669743597342	0	0	0.00108161768518999	0	0	0	0	0	0.000140758465880889	0	0.000133350125571368	0.00469688775623597	0.000177800167428491	0.000733425690642525	0	0.000903817517761496	0.000118533444952327	0.000622300585999718	0	0	0	0.00105939266426143	0.000185208507738011	0.000111125104642807	0.00262255246957024	0.00124460117199944	0.000444500418571227	0.000533400502285473	0.00450427090818844	0.00015557514649993	0	0.000133350125571368	0.00201506856418956	0	0.000103716764333286	0.00158538482623738	0.000185208507738011	0.000414867057333146	0.000600075565071157	0.0528585081084285	0.00102235096271382	0.00190394345954676	0.000622300585999718	0.00537845506471185	0.00204470192542765	0.00285221101916538	7.40834030952046e-05	0.00413385389271242	0.000281516931761777	0.000666750627856841	0	0.000200025188357052	0.000103716764333286	0.0413459472674337	0.00234103553780846	6.66750627856841e-05	0	0.0311817043627716	0.0466725439499789	0.00470429609654549	0.000251883570523696	0.0205062859767526	0.000414867057333146	0.00064452560692828	0.000281516931761777	0.052310290925524	0.00248920234399887	0	0.000363008675166502	0.00108161768518999	0.0120311446626612	0	0.00650452279175896	0.00165946822933258	0.00280035263699873	0.00202988524480861	0.00556366357244986	0.00163724320840402	0.00106680100457095	0.00841587459161524	0	0.00240771060059415	0.000674158968166362	0	0.00468947941592645	0	0.00344487824392701	0.00226695213471326	0	0.00114829274797567	0.00508212145233103	0.0517620737426194	0.00280035263699873	0.0128238370757799	0.0105939266426143	0	0.00124460117199944	0.0263440581406547
ERR3928957	0.000416236699936697	0.00318247643493267	0	0.000294834329121827	0.0016129172122547	0	9.53875770688265e-05	8.67159791534786e-05	0	0.0288590778622777	0.024479920915027	0.000147417164560914	0.000416236699936697	0.000104059174984174	0.000199446752053001	0.00131808288313287	0.000147417164560914	0	0.000528967472836219	0.000320849122867871	0	0.000138745566645566	0.00564521024289146	0	0.000277491133291132	0.00179502076847701	0.00674650317814064	0	0	0	0	0.0278878588957587	0	0	0	0.00089317458528083	0.00137878406854031	0	0.00012140237081487	0	0.00077177221446596	0.00816864523625769	0.010943556569169	0	0	7.80443812381307e-05	0.00100590535818035	0.182667210086803	0.00426642617435115	0.00197712432469931	0.0635367979257538	0.0106400506421318	0	0.00128339649147148	2.60147937460436e-05	0.000216789947883697	0.00782178131964377	0.0016302604080854	3.46863916613914e-05	0.00518561555337802	0.000164760360391609	0	0	0.000598340256159002	0.000320849122867871	0.000251476339545088	0	0.000823801801958047	0	0.000130073968730218	0.000780443812381308	0.00200313911844536	0	0.000156088762476261	0	0	0	0.00248874860170484	0.00474336405969528	0.00220258587049836	0.000390221906190654	0.0126692045543232	0.00072841422488922	0	7.80443812381307e-05	0	0.00236734623088997	0.000156088762476261	0.00048560948325948	0.0100677251797189	0.000164760360391609	0.000164760360391609	0	4.33579895767393e-05	8.67159791534786e-05	0.000563653864497611	0	0.00259280777668901	0.0149931927956365	0.00176900597473096	0.00156955922267796	0.00424908297852045	0.000763100616550612	0	0.000303505927037175	0	0.000104059174984174	0	6.93727833227829e-05	3.46863916613914e-05	8.67159791534786e-05	0.000667713039481785	6.93727833227829e-05	0	3.46863916613914e-05	0.00617417771572768	3.46863916613914e-05	0.000216789947883697	0.000763100616550612	0.0012313669039794	0	5.20295874920872e-05	0.000182103556222305	0	0.00780443812381307	0.00100590535818035	0.046167587301312	0.00348598236196984	0.000685056235312481	0	0.0132155152229901	0.000156088762476261	0.0133282459958897	6.0701185407435e-05	0.00164760360391609	8.67159791534786e-05	0.000138745566645566	0	0	0	0.158672898655035	0.00257546458085831	0	0	0.0248701428212177	0.0676384637397133	0.000546310668666915	0	0.00848949435912556	0	0	0.000260147937460436	0.0182276988180612	0.00836809198831069	0	0.000338192318698567	0.000294834329121827	0.00275756813708062	0.0148284324352448	0.00683321915729411	0	0.0142214205811705	0.00108394973941848	0.00186439355179979	0.00371144390776888	0.000511624277005524	0.0182710568076379	0	0.00109262133733383	0.000277491133291132	0	0.00130073968730218	0.000286162731206479	0.000511624277005524	0.000199446752053001	0	0	0.00138745566645566	0.0485262619342866	0.00274022494124992	0.00084981659570409	0.00700665111560107	0	0	0.00773506534049029
ERR3928958	0.00158110793600139	0	0.000116044619156066	0.000333628280073688	0.00674509348844631	0	0.000188572506128606	7.25278869725409e-05	0	0.0083262014244477	0.00108791830458811	0.000174066928734098	0.00293012663369065	0	0	0.0040760672478568	0	8.70334643670491e-05	0	0.000217583660917623	0.000275605970495656	0.000333628280073688	0.000377145012257213	0	0.00079780675669795	0.00129099638811123	0	0	0	0.00242243142488287	0.000406156167046229	0	0	0	0	0	0	0	0.000841323488881475	0	0	0.000188572506128606	0	0.00271254297277303	0	0.000696267714936393	0	0.0289821436342274	5.80223095780328e-05	0.000507695208807787	0.0209025370254863	0	0	0.0063679484761891	0.000536706363596803	0.000101539041761557	0.106253354414772	0	0	0.00702069945894196	0.00031912270267918	0	0	0	0.00063824540535836	0.00130550196550574	0	0.000174066928734098	0	0	0.00120396292374418	0.0106615993849635	0.000304617125284672	0	0.00574420864822524	0	0	8.70334643670491e-05	0	0	0	0.0106325882301745	0	0.000464178476624262	0	0	0.0136062315960487	0	0.00361188877123254	0.000725278869725409	0	0	0	0.000101539041761557	0	0.000246594815706639	0	0	0.0198871466078707	0.00648399309534516	0.00153759120381787	0.000812312334092459	0.000681762137541885	0.000681762137541885	0.00165363582297393	0.00134901869768926	0.00583124211259229	0	0	0	0.000116044619156066	0.00178418601952451	0	0	0	0.00519299670723393	0.000855829066275983	0	0.00332177722334238	0.00217583660917623	0	8.70334643670491e-05	0.00384397800954467	0.00063824540535836	0.00108791830458811	0.000609234250569344	0.0821160736303109	0.00145055773945082	0.00304617125284672	0.000870334643670491	0.0142009602692235	0.016753941890657	0.00829719026965868	0.0100523651343942	0	0.000174066928734098	0.000507695208807787	0	0	0	0.0196550573695586	0.00339430511031492	0	0	0.0147376666328203	0.0612570533370081	0.000348133857468197	0.00158110793600139	0.0100088484022106	0.000609234250569344	0.000681762137541885	0.00646948751795065	0.0260665225779312	0.0332903001203963	0	0.00153759120381787	0	0.00332177722334238	0.0588491274895197	0.00863081854973237	0.00255298162143344	0.0305777571476233	0.0410217728716692	0.00430815648616893	0.0135337037090761	0.0021323198769927	0.0420661744440737	0.000710773292330901	0.00677410464323532	0.000232089238312131	0.0589796776860703	0.00799257314437401	0.000594728673174836	0.00384397800954467	0	0	0	0.0054976138325186	0.0448947620360028	0.00101539041761557	0.00445321226011401	0.0105165436110184	0	0.000304617125284672	0.0146216220136643
ERR3928959	0	0.0157076205287714	4.7852613949037e-05	0.00031104199066874	0	0	7.17789209235554e-05	0	0	0.0044024404833114	0.000574231367388444	0	0.000107668381385333	0.000119631534872592	0	0.00417514056705348	0.000143557841847111	5.98157674362962e-05	0	4.7852613949037e-05	0.000490489292977629	0.000251226223232444	0.00241655700442637	0	0.000323005144156	0.000167484148821629	0.0514774494556765	0	0	0	0	0.000131594688359852	0	0	0	0	0	0	0	0	0.000179447302308889	0.000299078837181481	0.0205885871515732	0	0	0	0	0.0044024404833114	8.37420744108147e-05	0.0285440842206005	0.289615982773059	0.000107668381385333	0	0	0	0	0.00124416796267496	0	0	0.00573035052039718	0.000143557841847111	0	0	0	0.00238066754396459	0.00281134106950592	0	0	0	4.7852613949037e-05	0.000191410455796148	0.141775331977509	0	0	0.0012322048091877	0	0.00101686804641704	0.00318219882761096	0	0	0	0.00222514654863022	0	0	0	0	0.00782390238066754	0	0	9.57052278980739e-05	0.000203373609283407	0	0	0	0	0	0	0	0.00690273956214858	0.000143557841847111	0.000370857758105036	0	0	0.000167484148821629	0.000346931451130518	0	0.00606531881804044	0	9.57052278980739e-05	5.98157674362962e-05	0	0.000909199665031702	0	0	0	0.00186625194401244	0	0.000251226223232444	0	0	0	0.000334968297643259	0.000203373609283407	0	0.00218925708816844	0.00046656298600311	0.0343462136619213	0.000334968297643259	0.000299078837181481	0	0.0163775571240579	0	0.0242253858117	0	0.000538341906926666	0	0	0	0	0.000526378753439407	0.0502930972604379	0.00277545160904414	0	0	0.00714200263189377	0.00957052278980739	0.00238066754396459	0	0.0105993539897117	0	0.000729752362722814	0.00302667783227659	0.0640866132312478	0.00281134106950592	0	0.000275152530206963	0.000179447302308889	0.00994138054791243	0	0.0124416796267496	0.00138772580452207	0	0.0331498983131954	0.00468955616700562	0.000191410455796148	0	0.00384017226941022	0	0.000825457590620888	0.000885273358057184	0	0.00588587151573155	0.000717789209235554	0.00513219284603421	0	0	0.000263189376719703	0.00047852613949037	0.0298839574111736	0	0.0150616102404594	0.0155879889938988	0.00078956813015911	0	0.0130039478406508
ERR3928960	0	0.00102958254019562	0	0.000478875600090986	7.1831340013648e-05	0	0.000826060410156951	0.000203522130038669	0	0.00567467586107819	0.000730285290138754	0	0.000155634570029571	0.00311269140059141	0	0.00390283614074154	0.000107747010020472	0.00051479127009781	0	0.000550706940104634	0.00301691628057321	0.000263381580050042	0	0	0.00466903710088712	0.00525565971099858	0	0.000407044260077338	0.00409438638077793	0.000203522130038669	0	0.000203522130038669	0	0	0	0	0	0.000119718900022747	0.00326832597062098	0.000143662680027296	0	0.000826060410156951	0	0	0	0	0	0.0196458714937327	0	0.0333057979863281	0.116414658382119	0	0	0	0.0168324773431982	0.00158028948030025	0.00410635827078021	7.1831340013648e-05	0.000143662680027296	0.0127380909624202	0.000203522130038669	0	0	0.003400016760646	0.00238240611045266	0	0.00231057477043901	0.00350776377066648	0.00735074046139664	0.000478875600090986	0.00033521292006369	0.00674017407128063	0	0	0.00240634989045721	0	0.00124507656023656	0.00122113278023202	0	0.0139592237426523	0	0.00605777634115098	0	0.00384297669073017	0.000969723090184247	0	0.0025021250104754	0	0	0.00505213758095991	0	0	0	5.98594500113733e-05	8.38032300159226e-05	0.0111338577021154	0	0	0.0340600270564714	0.00186761484035485	0.00380706102072334	0.00301691628057321	0.000383100480072789	8.38032300159226e-05	0.0110979420321086	0.0381304696572448	0.00500425002095081	0	0	0	8.38032300159226e-05	0.0444396556884435	0	0	0	0.00219085587041626	0.00195141807037077	0.000442959930084162	0.000311269140059141	0.000383100480072789	0	0	0	0.000203522130038669	0.00238240611045266	0.0018915586203594	0.0313304361359528	0.000670425840127381	0.000526763160100085	0	0.0262543547749883	0.00409438638077793	0.0112296328221336	0	0.00177183972033665	0	0	0	0	0.000131690790025021	0.0793257431550719	0.0288283111254774	0	0	0.0176345939733506	0.0873349375665936	0	0.00051479127009781	0.00929018664176513	0.000419016150079613	0.000490847490093261	0.00591411366112368	0.0052915753810054	0.00486058734092351	0	0.00053873505010236	0.000215494020040944	0.018089525793437	0	0.00578242287109866	0.00223874343042536	0.00597397311113505	0.0632235511020125	0.00481269978091441	0.00140071113026614	0.000897891750170599	0.00351973566066875	0.00144859869027523	0.00035915670006824	0	0	0.00087394797016605	0.000167606460031845	0.00185564295035257	0.00389086425073926	0	0.00017957835003412	0.00185564295035257	0.028983945695507	0	0.0175148750733278	0.0376994816171629	0.00177183972033665	0	0.00914652396173784
ERR3928961	0.000101796711966203	0.00047505132250895	0	0.000288424017237577	0	0	0.00127245889957754	0	0	0.00522556454759845	0.000661678627780323	0	0.000152695067949305	0.000135728949288271	0	0.00376647834274953	8.48305933051696e-05	0	0.000101796711966203	0.000441119085186882	0.000288424017237577	0.000186627305271373	0	0	0.000135728949288271	0.00955192480616209	0	0.000220559542593441	0	0	0	0.024024024024024	0	0	0	0	0.000203593423932407	0	8.48305933051696e-05	0	0.00140818784886581	0	0	0	0	0	0.000169661186610339	0.003003003003003	0	0.0157445581174395	0.145637162586315	8.48305933051696e-05	0	0	0	0.0297246398941314	0.00152695067949305	0	0	0.00549702244617499	0.00483534381839467	6.78644746441357e-05	0	0.0058533109380567	0.00069561086510239	0.0068543119390577	0	0	0	0	0.00127245889957754	0.168456592185406	0	0	0.00201896812066304	0	0.000542915797153085	0.00276547734174853	0	0.00318963030827438	0	0.0165758979318301	0	0.000203593423932407	0	0	0.0028503079350537	0	0	0.00327446090157955	0	0	0	0	0	0.0130639113689961	0	0	0.0114012317402148	0.000508983559831017	0.00169661186610339	0	0.000424152966525848	0	0.00361378327480022	0.000169661186610339	0.00145908620484892	0	0	0	0	0.0183743065098997	0.000101796711966203	0	0	0.00992517941670484	0.00047505132250895	0	0.001001001001001	0.00274851122308749	0	0.000458085203847916	0.000542915797153085	0	0.00178144245940856	0.000254491779915509	0.0375799528341901	0.00212076483262924	0	0	0.00507286947964914	0	0.0128094195890806	0	0.000763475339746526	0	0.000118762830627237	0.000186627305271373	6.78644746441357e-05	0	0.19986087782698	0.0010518993569841	0	0	0.0205629358171731	0.0340679662713561	0.00039022072920378	0	0.0105868580444852	0	0.00201896812066304	0.000356288491881712	0.0235998710574982	0.00222256154459544	0	0	0.000237525661254475	0.00145908620484892	0.00354591880015609	0.0096537215181283	0	0.000627746390458255	0.0223952766325648	0.00378344446141056	0.00262974839246026	0.000492017441169984	0.00157784903547615	0	0.00147605232350995	0.000593814153136187	0	0.00351198656283402	0.000712576983763424	0.00183234081539166	0	0	0	0.00312176583363024	0.0226667345311413	0	0.00683734582039667	0.00663375239646426	0.00039022072920378	0	0.0147265909977774
ERR3928962	0.000886553932030865	0.0188803152191758	4.9252996223937e-05	0.000525365293055328	0.000771630274175012	0	0.00371039238220325	8.20883270398949e-05	0	0.0461336397964209	0.00080446560499097	0	0.000262682646527664	0	0.000180594319487769	0.000541782958463307	0.000197011984895748	0	0.0159743884419636	0.00829092103102939	0	0	0.00305368576588409	0	0.00876703332786078	0.000525365293055328	0	0	0.000197011984895748	0.000919389262846823	0.00169101953702184	0.00016417665407979	0	0	0	0	0	0	0.000180594319487769	0	0.000377606304383517	0	0	0	0	0	0	0.00348054506649154	0	0.114069939254638	0.25012313249056	0	0.000114923657855853	0	0	0.000935806928254802	0.00126416023641438	0.00597603020850435	0	0.0283204728287638	0.00377606304383517	9.85059924478739e-05	0.0016417665407979	0.0150221638483008	0.010146117222131	0.0323592185191266	0.00032835330815958	0.00016417665407979	0	0.000197011984895748	0.000344770973567559	0.000788047939582991	0	0	0.00458052864882614	0	0.00274175012313249	0	0	0.00185519619110163	0	0.0120998194056805	0	0	0	0	0.00259399113446068	0	0	0	0	0	0	6.56706616319159e-05	0	0.0022656378263011	0.000311935642751601	0	0.14224265309473	0.00197011984895748	0.0131998029880151	0	0.000426859300607454	0	0.00228205549170908	0.00346412740108357	0.00216713183385323	0	0	0	0.000246264981119685	0.00356263339353144	0	0	0.000574618289279264	0.00530290592677721	0.000886553932030865	0.00103431292070268	0	0.00049252996223937	0	0	0.000131341323263832	0.000820883270398949	0.0114595304547693	0.000394023969791496	0.0336726317517649	0.000377606304383517	0.000623871285503201	0	0.00993268757182729	0	0.0114595304547693	0	0.00239697914956493	0.000820883270398949	0	0.00119848957478247	0	0.000295517977343622	0.0450993268757183	0.00971925792152356	0	0	0.0064028895091118	0.00576260055820062	0.00316860942373994	0.00398949269413889	0.00893120998194057	0.00279100311935643	0.000344770973567559	0	0.00213429650303727	0.00298801510425218	0	0.00032835330815958	0.000279100311935643	0.00638647184370383	0	0.00239697914956493	0.00144475455590215	0.000246264981119685	0	0.000935806928254802	0	0.000541782958463307	0.00113281891315055	0	0.000197011984895748	0.000213429650303727	0	0.00264324413068462	0.00144475455590215	0.000837300935806928	0.00339845673945165	0	0.00262682646527664	0	0.0117714660975209	0	0.00049252996223937	0.00417008701362666	0.00543424725004104	0.000311935642751601	0.00116565424396651
ERR3928963	0	0.000214936555334649	0.000122820888762656	0.000184231333143984	6.14104443813282e-05	0	0.000913480360172256	5.37341388336621e-05	0	0.0058954026606075	0.000383815277383301	0	0.000184231333143984	9.97919721196583e-05	0	9.97919721196583e-05	0.000107468277667324	0.00059875183271795	6.90867499289942e-05	0.00011514458321499	0	0.000161202416500986	9.21156665719922e-05	0	0	0.00624851271580014	0	0	0	0	0	0	0	0	1.5352611095332e-05	0	0.000130497194310322	0	0.000168878722048652	0	0	0.000468254638407627	0	0	0	0	0.000107468277667324	0.000591075527170283	5.37341388336621e-05	0.0217085920887995	0.21545854411189	0	0	0	0.000483607249502959	0	0.000859746221338594	0	0	0.0329543797161302	0.000376138971835635	3.07052221906641e-05	0	0.00381512385719001	6.14104443813282e-05	0.00705452479830507	0	0	6.90867499289942e-05	0	0	0.00901965901850757	0.000168878722048652	0	0.00015352611095332	0	0.000284023305263643	0	0	0.000284023305263643	0	0.00497424599488758	0	0	0	3.83815277383301e-05	0.003953297357048	0	0.00059875183271795	0.000545017693884287	0	0	0	5.37341388336621e-05	0	3.07052221906641e-05	0	0	0.0152912006509507	0.00413752869019198	0.000475930943955293	0	0	3.07052221906641e-05	0	0.00109003538776857	0.000330081138549639	0	0	5.37341388336621e-05	0.000107468277667324	3.07052221906641e-05	0.000130497194310322	0	0	0.0074767216034267	0.000591075527170283	0	0.00233359688649047	0.00145082174850888	0	0	0.000560370304979619	0.00109003538776857	0.000974890804553584	0.00100559602674425	0.0324093620222459	0.00151223219289021	0.00136638238748455	0	0.01572107376162	0.00911177468507957	0.00974123173998818	0.000437549416216963	0.000629457054908614	0	0.000284023305263643	0	0	0	0.023351321476	0.00969517390670218	0	0.00116679844324523	0.0401547543198409	0.166499067328876	0.000437549416216963	0.000307052221906641	0.011675660738	0.000376138971835635	0	0.000345433749644971	0.0608040162430625	0.00888916182419725	0	0.00154293741508087	0.000568046610527285	0.023673726309002	0	0.00561905566089153	0.00104397755448258	0.00716966938152006	0.00715431677042473	0.00455972549531362	0.00164272938720053	0.00144314544296121	0.0371763477673465	0	0.00220309969218015	0.00123588519317423	0	0.00432943632888363	0.000521988777241289	0.00331616399659172	0	0	0	0.00264832541394478	0.0689792816513268	0.00782983165861934	0.0287631168871046	0.0214245687835359	0.00015352611095332	0	0.0148075934014478
