feature	Methanobrevibacter	Akkermansia	Sphingobium	Pseudomonas	Desulfovibrio	Mailhella	Bilophila	Acinetobacter	Morganella	Escherichia.Shigella	Klebsiella	Aeromonas	Haemophilus	Comamonas	Oxalobacter	Sutterella	Succinivibrio	Campylobacter	Victivallis	Fusobacterium	Solobacterium	Holdemania	Coprobacillus	Massiliomicrobiota	Thomasclavelia	Erysipelotrichaceae_UCG.003	Catenibacterium	Dielma	Merdibacter	Faecalitalea	X.Clostridium._innocuum_group	Holdemanella	UCG.004	Asteroleplasma	Anaeroplasma	Weissella	Leuconostoc	Parageobacillus	Turicibacter	Staphylococcus	Granulicatella	Enterococcus	Ligilactobacillus	Lacticaseibacillus	Lactobacillus	Limosilactobacillus	Lactococcus	Streptococcus	Rikenellaceae_RC9_gut_group	Alistipes	Bacteroides	Massiliprevotella	Prevotellaceae_NK3B31_group	Leyella	Hoylesella	Prevotella	Segatella	Paraprevotella	Alloprevotella	Parabacteroides	Porphyromonas	CAG.873	Gabonibacter	Butyricimonas	Odoribacter	Barnesiella	Coprobacter	Zag_111	CAG.196	Corynebacterium	Schaalia	Bifidobacterium	Actinomyces	Rothia	Eggerthella	Raoultibacter	Gordonibacter	Slackia	Senegalimassilia	Adlercreutzia	Tractidigestivibacter	Collinsella	Parolsenella	Olsenella	Lancefieldella	Thermus	Phascolarctobacterium	Acidaminococcus	Veillonella	Dialister	Allisonella	Megasphaera	Mitsuokella	Megamonas	Cloacibacillus	Gemella	Eubacterium	Peptococcus	Christensenellaceae_R.7_group	Clostridium	Family_XIII_AD3011_group	Mogibacterium	Family_XIII_UCG.001	X.Eubacterium._brachy_group	Peptostreptococcus	Intestinibacter	Romboutsia	Terrisporobacter	Peptoniphilus	Murdochiella	Finegoldia	Parvimonas	Fenollaria	Ezakiella	Anaerococcus	Lachnospiraceae_UCG.010	Defluviitaleaceae_UCG.011	Ruminiclostridium	Monoglobus	Agathobaculum	UCG.008	UCG.009	Flavonifractor	Intestinimonas	NK4A214_group	Colidextribacter	UCG.002	UCG.003	Oscillibacter	Oscillospira	UCG.005	X.Eubacterium._siraeum_group	Ruminococcus	Paludicola	Negativibacillus	Anaerotruncus	Angelakisella	Hydrogenoanaerobacterium	Phocea	Candidatus_Soleaferrea	CAG.352	Acutalibacter	DTU089	Fournierella	Gemmiger	Faecalibacterium	Ruthenibacterium	Eisenbergiella	Dorea	X.Ruminococcus._gnavus_group	Howardella	Butyribacter	Agathobacter	Roseburia	Catenibacillus	GCA.900066575	Moryella	Anaerostipes	X.Eubacterium._ruminantium_group	Anaerobutyricum	X.Eubacterium._xylanophilum_group	X.Eubacterium._eligens_group	Lachnospira	Lachnospiraceae_ND3007_group	X.Eubacterium._ventriosum_group	Lachnospiraceae_UCG.008	Lachnospiraceae_NK4A136_group	Oribacterium	Lachnospiraceae_UCG.004	Lachnospiraceae_FCS020_group	Butyrivibrio	Lachnoclostridium	Faecalimonas	Enterocloster	Hungatella	Sellimonas	Extibacter	X.Ruminococcus._gauvreauii_group	Blautia	CAG.56	Fusicatenibacter	Coprococcus	Tyzzerella	Faecalicatena	Mediterraneibacter
ERR3928931	-17.0489018956376	-11.9483924075314	-16.8045974212163	-11.5584458892154	-7.08015524332681	-9.08527421395182	-7.61902132945851	-15.7644051268507	-11.8521770922721	-6.35001898755072	-10.2064605604719	-14.8658903080872	-10.8290934791591	-13.3469417840217	-12.8994828070505	-12.9990184806014	-13.806373402659	-14.806373402659	-10.8521770922721	-7.09384640221918	-15.2214109019379	-12.2214109019379	-14.9299848578272	-16.1089599873599	-15.6835429492821	-7.96716961456206	-15.4475675741951	-16.2073829821454	-15.9310144680342	-15.6835429492821	-15.285052966554	-7.64902646729616	-16.6597172238616	-16.7373397798848	-16.9911564316146	-15.8186820283333	-15.8506385860173	-14.8359393666587	-15.0270096477109	-15.9449979549621	-13.4844453077716	-12.9990184806014	-6.82909347915909	-9.28281144660199	-12.2214109019379	-8.74028421220123	-15.4154116849974	-5.65789682048073	-14.2214109019379	-4.24914905320456	-1.33895890005571	-13.3469417840217	-15.9872751165175	-14.8185522208775	-14.806373402659	-16.8186820283333	-9.44005118841319	-7.83195881285348	-16.8500036561088	-6.82909347915909	-12.1625172128843	-14.2214109019379	-15.6835429492821	-7.61902132945851	-9.48444530777164	-7.17883951818621	-10.1481619199072	-16.1832735252166	-13.9990184806014	-15.856814552503	-12.0514859004955	-10.0784529480958	-16.1865398646658	-14.2214109019379	-11.4844453077716	-16.350283136402	-17.9672712973138	-10.4140559798802	-9.43133397131208	-10.9483924075314	-15.823541395947	-6.07251068298046	-14.807266864253	-16.0270096477109	-14.2214109019379	-17.0495933331794	-7.49349044737465	-15.1240674467615	-13.806373402659	-13.9990184806014	-15.8294130574836	-15.1609349952268	-12.9378084827105	-16.1523772791636	-15.1599163752562	-13.9990184806014	-16.218474944346	-10.1339480606875	-7.33673158541949	-11.5969200370301	-9.85217709227213	-15.7644051268507	-12.7189105614087	-15.9911564316146	-15.2809278073661	-14.8355460427272	-10.3969824665213	-14.0055300864964	-16.2338692909342	-16.6597172238616	-14.2214109019379	-13.806373402659	-13.9990184806014	-16.9657053851196	-17.5291407414866	-7.6515552936069	-15.8152707059652	-14.2344908694437	-9.67709038571404	-7.9145896994407	-15.504831398927	-15.2422384111218	-10.8994828070505	-14.7000904658328	-10.5395868619641	-8.9360086830756	-5.79374886379395	-8.29067356437496	-8.92985645609401	-10.3801086479569	-8.02829627312365	-12.7189105614087	-12.1625172128843	-11.3801086479569	-8.92985645609401	-15.2446797245828	-11.8521770922721	-15.504831398927	-12.8994828070505	-13.806373402659	-5.595093455177	-8.72955780560818	-14.8724931961221	-14.5078396786765	-6.5811659657155	-3.79113259932633	-10.616548843779	-15.7861547425589	-6.77157444008174	-13.2214109019379	-15.4731243779008	-13.9385425738904	-4.26044363357354	-4.53024899738477	-15.0225659718147	-10.8521770922721	-10.4488213980409	-8.05818055306955	-16.1240674467615	-6.81485155658331	-15.2734192413448	-14.2734192413448	-7.9640230592452	-8.57755471216313	-8.86973546365644	-10.5584458892154	-6.77570626641207	-15.4704173879792	-8.77846740608912	-11.5584458892154	-14.9227547263086	-7.40549396637682	-11.4140559798802	-7.36550423504814	-12.0514859004955	-14.0495933331794	-10.2365177943281	-7.82053146565567	-3.97130991065391	-7.45322657716092	-6.44992143243725	-6.9145896994407	-11.4844453077716	-14.2446797245828	-6.53841631825617
ERR3928933	-15.2417969930932	-11.9198688982059	-16.8045974212163	-11.6974764768694	-8.8211349446205	-16.2734192413448	-8.4736126683163	-15.7644051268507	-15.2117869211812	-2.29464712301938	-10.4173685576767	-12.504831398927	-13.2417969930932	-13.0194045717568	-13.504831398927	-14.2907167134735	-15.7891090606532	-16.7059698046375	-11.6974764768694	-11.6974764768694	-17.0863332217381	-12.8267594938144	-12.0194045717568	-16.1089599873599	-10.2721706421367	-8.72872741085386	-15.4475675741951	-16.2073829821454	-11.7823653744559	-14.504831398927	-12.3673278751771	-6.82958001287676	-16.6597172238616	-16.7373397798848	-16.9911564316146	-15.8186820283333	-15.8506385860173	-14.8359393666587	-15.0270096477109	-15.9449979549621	-13.504831398927	-12.9198688982059	-13.0194045717568	-14.5077172270297	-6.58477634412005	-7.54367114079038	-15.4154116849974	-7.30319753775737	-13.3673278751771	-4.94411644445254	-2.40554934640533	-14.0194045717568	-15.9872751165175	-14.8185522208775	-16.230308205244	-13.2417969930932	-8.71301732776519	-15.702858076899	-16.8500036561088	-5.32343063718772	-12.1263197756733	-16.8709426066494	-15.6835429492821	-7.32293375581863	-9.02585959389408	-12.4344420710356	-14.2417969930932	-11.8725631834275	-16.7967494219023	-15.856814552503	-12.1263197756733	-10.5979408033185	-13.1263197756733	-15.8827704002946	-13.8267594938144	-16.350283136402	-17.9672712973138	-14.0194045717568	-9.14025896663116	-10.0065805313992	-15.823541395947	-8.38381599796565	-14.807266864253	-16.0270096477109	-16.2509768659375	-17.0495933331794	-13.8267594938144	-13.504831398927	-13.504831398927	-6.93194173050644	-15.8294130574836	-15.1609349952268	-12.9378084827105	-16.1523772791636	-15.1599163752562	-13.8267594938144	-16.218474944346	-12.2417969930932	-5.72741168341119	-14.0194045717568	-10.5599729531195	-15.7644051268507	-12.3031975377574	-15.9911564316146	-14.2417969930932	-14.8355460427272	-14.7361587837346	-14.0055300864964	-16.2338692909342	-16.6597172238616	-13.3673278751771	-13.8267594938144	-14.8267594938144	-16.9657053851196	-17.5291407414866	-6.72609715480918	-13.2417969930932	-14.2344908694437	-8.50934688004951	-8.4692074891963	-14.504831398927	-15.2422384111218	-13.0194045717568	-12.4344420710356	-8.26451706959331	-11.6568344923721	-5.69233317359346	-7.89012155481181	-11.1543341518429	-12.504831398927	-6.30417796255955	-15.5555178150437	-6.58716096456526	-13.504831398927	-9.34294371655013	-15.2446797245828	-12.504831398927	-14.504831398927	-12.8267594938144	-14.504831398927	-7.05527002431378	-8.84947957031446	-13.8267594938144	-14.5078396786765	-5.95024254724938	-3.28046789008064	-10.9198688982059	-15.7861547425589	-6.34093018511248	-12.6568344923721	-11.3673278751771	-7.11251397614826	-6.17301871510781	-7.10395196264484	-15.0225659718147	-11.6173061281854	-15.2789782996805	-8.27217064213674	-5.16542674101919	-8.12631977567329	-8.27217064213674	-6.30221777877853	-8.14025896663116	-6.43444207103562	-14.6122541923889	-9.80439168078593	-5.56525218461233	-15.4704173879792	-7.40890697892848	-9.68720814141559	-14.9227547263086	-7.8183308717438	-10.5229787456373	-7.57173092399565	-11.7823653744559	-10.8494795703145	-8.54135727495213	-7.1667636013844	-4.1127286788856	-14.1972166931101	-5.57409406136413	-6.48802311124047	-10.0065805313992	-14.2446797245828	-6.13763508890112
ERR3928934	-17.0489018956376	-11.9978370265035	-16.8045974212163	-11.8134124553661	-9.15348789696373	-16.2734192413448	-8.6434874539238	-14.1353405502535	-15.2117869211812	-2.20216628961485	-10.0997166405228	-12.6499137230832	-12.7568289269997	-13.1353405502535	-12.8723061444197	-11.8134124553661	-12.7568289269997	-16.7059698046375	-11.3279856281959	-12.8723061444197	-17.0863332217381	-12.8723061444197	-12.5503780495323	-16.1089599873599	-9.63708968272565	-8.95742275805763	-15.4475675741951	-13.8723061444197	-11.4572686451408	-12.9978370265035	-12.7568289269997	-6.5191593189216	-16.6597172238616	-16.7373397798848	-16.9911564316146	-15.8186820283333	-15.8506385860173	-14.8359393666587	-12.9978370265035	-15.9449979549621	-15.2789782996805	-12.2093411316973	-13.6499137230832	-14.5077172270297	-6.61491830172703	-7.48572509119006	-15.4154116849974	-7.00399801113021	-13.6499137230832	-5.19752538145005	-2.54681328983101	-14.1353405502535	-15.9872751165175	-13.6499137230832	-16.230308205244	-16.8186820283333	-8.55640183716009	-15.702858076899	-14.4572686451408	-5.40605970422607	-11.9337066890838	-16.8709426066494	-15.6835429492821	-7.47142670813749	-9.00605753330851	-12.4572686451408	-15.8500036561088	-11.1718664262786	-16.7967494219023	-15.856814552503	-11.1353405502535	-10.2873436436985	-16.1865398646658	-15.8827704002946	-14.1353405502535	-16.350283136402	-17.9672712973138	-13.4572686451408	-9.45726864514084	-10.0822292137939	-15.823541395947	-8.56245088183289	-14.807266864253	-16.0270096477109	-16.2509768659375	-17.0495933331794	-13.8723061444197	-15.1240674467615	-13.2873436436985	-7.0268160934753	-15.8294130574836	-13.4572686451408	-12.9378084827105	-16.1523772791636	-15.1599163752562	-16.2338692909342	-16.218474944346	-12.1353405502535	-5.73190238724519	-12.6499137230832	-10.503072334754	-15.7644051268507	-12.6499137230832	-15.9911564316146	-14.1353405502535	-14.8355460427272	-12.9978370265035	-14.0055300864964	-16.2338692909342	-16.6597172238616	-16.3807428843985	-12.5503780495323	-14.1353405502535	-16.9657053851196	-17.5291407414866	-6.9123042123516	-12.9978370265035	-14.2344908694437	-8.45164409594696	-8.63072015784992	-15.504831398927	-13.4572686451408	-14.9482759650946	-14.7000904658328	-8.36451150422098	-11.8134124553661	-5.65879684403922	-7.94551599137346	-11.1353405502535	-11.8723061444197	-6.52063070613826	-15.5555178150437	-6.26991657194034	-12.9978370265035	-8.86481160787275	-12.0649512223621	-12.7568289269997	-15.504831398927	-12.8723061444197	-14.8723061444197	-6.79193272795566	-8.9026797934632	-13.2873436436985	-14.5078396786765	-5.80801246762352	-3.07924479421535	-10.4128745257824	-15.7861547425589	-6.55640183716009	-12.1353405502535	-11.4128745257824	-6.9142368248856	-5.92979163908044	-6.64830447022157	-15.0225659718147	-11.3279856281959	-15.2789782996805	-8.79193272795566	-5.58459376487023	-9.03100389043874	-8.50890141355616	-5.8143144216605	-8.65636874522053	-6.60395908973716	-14.6122541923889	-9.67590893161618	-5.60786354419308	-15.4704173879792	-7.60551960372478	-9.61177859419646	-14.9227547263086	-7.96541554881116	-10.7568289269997	-8.28234296264016	-11.8723061444197	-10.3698058038905	-9.03100389043874	-7.13985603137597	-4.10605332328523	-14.1972166931101	-6.02786190362685	-6.63230990461231	-10.1718664262786	-14.2446797245828	-5.89121460696974
ERR3928935	-7.36168509632609	-4.50842047039651	-16.8045974212163	-11.3168712489754	-13.7015350992107	-16.2734192413448	-10.2864975999319	-13.7015350992107	-9.65229158019086	-2.10866283815479	-10.0641051785954	-12.4791426778743	-11.7015350992107	-13.5495320057657	-10.7217129811483	-7.96456950504451	-12.0134791055255	-10.1032757758761	-7.40181828341351	-8.0868252550955	-8.10990886820855	-16.5414697474375	-14.9299848578272	-16.1089599873599	-15.6835429492821	-8.54953200576566	-13.5495320057657	-16.2073829821454	-15.9310144680342	-13.2864975999319	-15.285052966554	-5.97891728400447	-16.6597172238616	-16.7373397798848	-13.7015350992107	-15.8186820283333	-15.8506385860173	-14.8359393666587	-10.8941801771531	-15.9449979549621	-11.5495320057657	-11.7839972594027	-14.8506385860173	-14.5077172270297	-13.871460100653	-15.6257944434743	-15.4154116849974	-8.97664233734508	-13.7015350992107	-4.71695840678826	-2.34532769502462	-15.5555178150437	-7.21503523737525	-14.8185522208775	-16.230308205244	-12.6235325872094	-9.24210348057342	-8.79464450360219	-7.47058066437084	-6.47806964320904	-7.35379071251921	-14.5495320057657	-15.6835429492821	-7.84632053837452	-7.29025951872807	-6.05687763474675	-12.347898144596	-14.871460100653	-16.7967494219023	-14.2864975999319	-14.8682438177046	-6.46419233640829	-12.347898144596	-15.8827704002946	-13.871460100653	-16.350283136402	-17.9672712973138	-9.92894559531378	-9.72171298114834	-10.0770442343029	-15.823541395947	-7.20080385153459	-14.807266864253	-16.0270096477109	-16.2509768659375	-17.0495933331794	-13.4120284820157	-12.4120284820157	-12.4791426778743	-6.44519534595093	-15.8294130574836	-15.1609349952268	-12.9378084827105	-16.1523772791636	-10.0385700864883	-8.28649759993187	-16.218474944346	-8.67178775581666	-4.07400121473792	-9.47914267787426	-10.6620067350241	-15.7644051268507	-14.5495320057657	-12.871460100653	-8.54054322253841	-12.7839972594027	-11.1710203825119	-14.0055300864964	-14.2864975999319	-15.2864975999319	-13.5495320057657	-9.36366546045433	-14.2864975999319	-14.5495320057657	-14.5495320057657	-7.92894559531379	-15.8152707059652	-8.64264141015714	-10.3796070043234	-9.80537091019525	-7.98881705129118	-13.5495320057657	-11.5495320057657	-8.37560507376585	-6.78665171284866	-9.5316100977684	-4.76915628344038	-10.0641051785954	-10.871460100653	-9.74217708370806	-6.48991714946844	-11.7421770837081	-7.96456950504451	-15.8827704002946	-14.1495639379677	-15.2446797245828	-12.4791426778743	-10.8490922876246	-15.4763032032435	-12.9645695050445	-10.0385700864883	-8.99494315408803	-13.2864975999319	-14.5078396786765	-6.31879100313875	-4.57397059949205	-11.5495320057657	-15.7861547425589	-7.65714097985226	-14.5442400064417	-10.3016044923221	-12.4791426778743	-7.52716419273721	-9.61407225796037	-15.0225659718147	-12.5495320057657	-9.17102038251193	-8.05767890943599	-6.57454389377374	-7.79731863790052	-10.0901003871284	-5.969084986167	-5.96231705331313	-8.11657259848956	-9.05128113823784	-15.4646308324583	-7.40589369584363	-15.4704173879792	-13.1710203825119	-12.1710203825119	-6.5316100977684	-10.4451953459509	-11.0134791055255	-9.58605788179078	-12.1710203825119	-14.0495933331794	-14.6660143652164	-11.3168712489754	-5.7999977380964	-10.3016044923221	-8.02283716022369	-6.68658475774474	-16.3267571649019	-13.0641051785954	-7.00109538106962
ERR3928936	-6.625659618606	-5.40437867270271	-16.8045974212163	-11.745897495948	-16.8709426066494	-16.2734192413448	-10.7917011855611	-13.5759724945056	-10.0593969687647	-2.56109961941502	-10.0179770413848	-12.4239694010606	-12.0454577778069	-15.549014511762	-11.2540443996183	-8.21062211932715	-12.4239694010606	-10.0593969687647	-6.86784658321942	-6.59361265364137	-7.9645377824233	-13.9385425738904	-14.9299848578272	-16.1089599873599	-15.6835429492821	-7.92571853353277	-14.1609349952268	-16.2073829821454	-15.9310144680342	-13.745897495948	-15.285052966554	-5.82182731036261	-16.6597172238616	-16.7373397798848	-16.9911564316146	-15.8186820283333	-15.8506385860173	-14.8359393666587	-10.3029540000992	-15.9449979549621	-10.8390069003394	-11.3883454913299	-14.8506385860173	-14.5077172270297	-12.5759724945056	-15.6257944434743	-15.4154116849974	-8.19900303606032	-13.745897495948	-4.62695642322445	-2.27136765704139	-13.1609349952268	-7.33226956692378	-14.8185522208775	-16.230308205244	-13.745897495948	-9.31126926831123	-8.31126926831123	-7.6505004731554	-6.39716934171688	-7.07524124682952	-13.9385425738904	-15.6835429492821	-7.35143480133764	-7.3133555955597	-5.73957141742302	-11.4239694010606	-16.1832735252166	-16.7967494219023	-13.745897495948	-12.1609349952268	-6.48380265057778	-12.2864658773107	-15.8827704002946	-12.9385425738904	-14.745897495948	-17.9672712973138	-9.76861757244804	-9.50749275662288	-9.91300748178321	-15.823541395947	-7.21842048988756	-14.807266864253	-16.0270096477109	-16.2509768659375	-17.0495933331794	-16.2734192413448	-13.0454577778069	-13.4239694010606	-6.7235296829195	-15.8294130574836	-14.1609349952268	-12.9378084827105	-14.4239694010606	-10.1913086442703	-8.31126926831123	-16.218474944346	-8.50749275662288	-4.06400026916172	-9.37957528170214	-10.7015033765895	-15.7644051268507	-15.5495320057657	-15.9911564316146	-8.05241053844863	-13.1609349952268	-10.3029540000992	-14.0055300864964	-13.5759724945056	-16.6597172238616	-16.3807428843985	-9.11654087586835	-16.1264322481587	-13.9385425738904	-15.1609349952268	-8.21451603543164	-12.4979699825044	-8.65843465469762	-10.2223355398909	-10.0593969687647	-8.112902298805	-15.2422384111218	-11.616614479003	-9.25404439961828	-6.7830014906107	-9.83900690033944	-5.00400922321271	-10.1459846537608	-10.9645377824233	-9.9645377824233	-6.32383272977514	-11.2223355398909	-7.51227781918825	-14.4239694010606	-12.1609349952268	-13.5759724945056	-13.0454577778069	-10.9645377824233	-15.4763032032435	-13.4239694010606	-10.1459846537608	-9.00443050954681	-13.1609349952268	-14.5078396786765	-6.00022317194582	-4.01182300451991	-11.4979699825044	-15.7861547425589	-7.62955353471049	-13.2864658773107	-9.88791650082038	-12.9385425738904	-7.13856718219835	-9.85107973264001	-15.0225659718147	-13.0454577778069	-8.80338299060872	-7.78589556387988	-5.92971381451561	-7.98102590521187	-9.63737303916979	-5.63410976014694	-5.82331309323429	-8.44211674777085	-8.46049527708571	-15.4646308324583	-6.79461278098098	-15.4704173879792	-14.1710203825119	-12.745897495948	-6.09574328227286	-9.81516015838507	-11.2223355398909	-8.84503068796721	-11.1609349952268	-14.0495933331794	-14.6660143652164	-10.8390069003394	-5.61468359086168	-10.2701640649816	-8.14227115096176	-6.40493473169626	-13.9385425738904	-12.2864658773107	-7.05939696876474
ERR3928937	-17.0489018956376	-12.4758140184858	-16.8045974212163	-12.350283136402	-16.8709426066494	-16.2734192413448	-7.43939061023594	-15.7644051268507	-15.2117869211812	-7.47991841681855	-9.84778279587277	-13.234805918982	-12.0772646419955	-14.350283136402	-16.0054710441695	-6.02535255335306	-13.6133175422357	-14.9352456371231	-14.350283136402	-12.6873181236795	-14.350283136402	-16.5414697474375	-12.234805918982	-16.1089599873599	-9.23480591898201	-12.5429282143443	-15.4475675741951	-11.6498434182609	-15.9310144680342	-11.1538859235984	-10.0404278738152	-15.0740438745602	-16.6597172238616	-16.7373397798848	-14.6133175422357	-15.8186820283333	-15.8506385860173	-14.8359393666587	-13.1278907150655	-15.9449979549621	-15.2789782996805	-11.6498434182609	-14.8506385860173	-12.350283136402	-14.6133175422357	-15.6257944434743	-12.1278907150655	-8.25225105344142	-15.9227547263086	-2.76094409265548	-1.09951593851805	-13.7653206356808	-15.9872751165175	-13.234805918982	-16.230308205244	-16.8186820283333	-9.79569428472431	-13.6133175422357	-16.8500036561088	-4.10512661167859	-12.1278907150655	-14.6133175422357	-15.6835429492821	-16.5414697474375	-7.8611041743706	-13.234805918982	-8.84248849620325	-16.1832735252166	-15.350283136402	-15.856814552503	-14.8682438177046	-6.11108242737895	-12.4116836810661	-15.8827704002946	-9.26282029515161	-15.350283136402	-12.2913894473484	-15.0194045717568	-15.2350632755068	-15.158350463062	-15.823541395947	-8.33161929213692	-14.807266864253	-16.0270096477109	-16.2509768659375	-17.0495933331794	-8.6544748669925	-3.98468974007559	-13.350283136402	-12.8477827958728	-10.9579657136232	-15.1609349952268	-12.9378084827105	-14.6133175422357	-15.1599163752562	-13.9352456371231	-8.72092651632234	-15.9117196656231	-10.350283136402	-13.9352456371231	-11.9810493267362	-9.16706131234618	-15.5495320057657	-15.9911564316146	-15.2809278073661	-6.71486730942788	-9.75533654710817	-14.0055300864964	-16.2338692909342	-16.6597172238616	-14.350283136402	-16.1144608389012	-14.9352456371231	-16.9657053851196	-17.5291407414866	-12.8477827958728	-15.8152707059652	-14.2344908694437	-15.4639393949165	-10.350283136402	-15.504831398927	-15.2422384111218	-6.28150485841654	-9.64984341826086	-14.1278907150655	-15.3600354542409	-7.57989454069829	-14.9441782407655	-6.86781127636659	-14.7556308871522	-13.0283550415146	-15.5555178150437	-12.5429282143443	-13.1278907150655	-14.1495639379677	-10.2487451099399	-15.7715023653869	-15.504831398927	-14.350283136402	-16.2680545868555	-10.5953956342385	-13.4758140184858	-14.8724931961221	-14.5078396786765	-10.9579657136232	-9.18705278753365	-7.51739312223721	-9.77537430034472	-11.0283550415146	-7.61783302335824	-15.4731243779008	-13.9385425738904	-8.20732518255991	-7.96083104731758	-15.0225659718147	-15.1404803157648	-15.2789782996805	-8.76532063568079	-16.1240674467615	-13.234805918982	-15.2734192413448	-14.2734192413448	-7.631464888946	-13.234805918982	-14.6122541923889	-15.4646308324583	-10.5258547009854	-15.4704173879792	-14.1710203825119	-13.9443460341378	-14.9227547263086	-7.68021706730438	-14.1495639379677	-5.04422144697361	-6.35876129032626	-9.35028313640195	-14.6660143652164	-13.7521157796728	-4.31915632354099	-14.1972166931101	-11.7653206356808	-12.350283136402	-9.05872869055811	-12.4116836810661	-5.78232706098648
ERR3928938	-17.0489018956376	-12.3294551315197	-16.8045974212163	-11.8086229682182	-8.19123898980471	-16.2734192413448	-8.56761486871445	-15.7644051268507	-15.2117869211812	-7.81684347502321	-10.443626151439	-14.8658903080872	-12.9461264919682	-15.549014511762	-16.0054710441695	-12.7655542463264	-13.3935854689394	-14.8530170875767	-11.8530170875767	-9.87573716407678	-15.2680545868555	-13.6830920861344	-13.1525773694356	-16.1089599873599	-15.6835429492821	-6.86575307550416	-15.4475675741951	-16.2073829821454	-13.6830920861344	-15.6835429492821	-15.285052966554	-12.5310889926893	-16.6597172238616	-16.7373397798848	-16.9911564316146	-15.8186820283333	-15.8506385860173	-14.8359393666587	-15.0270096477109	-15.9449979549621	-15.2789782996805	-11.9950360924491	-14.8506385860173	-14.5077172270297	-16.2337195276121	-15.6257944434743	-14.0456621655191	-9.56761486871445	-12.8530170875767	-5.32602888214469	-1.95309377256064	-14.5310889926893	-15.9872751165175	-14.8185522208775	-16.230308205244	-10.2236604674971	-9.30612262768906	-7.07165737405204	-15.2680545868555	-6.13362826663462	-11.9461264919682	-14.5310889926893	-15.6835429492821	-8.23830724346149	-8.19480560482491	-5.2521749731894	-11.1805917456052	-8.46499980223157	-8.58155405967232	-15.856814552503	-13.2680545868555	-7.54240430591717	-16.1865398646658	-15.8827704002946	-12.8530170875767	-16.350283136402	-11.361163991247	-15.0194045717568	-15.2350632755068	-9.64356372194775	-15.823541395947	-13.2680545868555	-14.807266864253	-14.8530170875767	-16.2509768659375	-17.0495933331794	-7.26430245199444	-15.1240674467615	-15.8658903080872	-10.8086229682182	-15.8294130574836	-14.0456621655191	-12.9378084827105	-13.8530170875767	-15.1599163752562	-12.209160897802	-16.218474944346	-10.9461264919682	-5.64052070238275	-12.5310889926893	-14.9813888961172	-15.7644051268507	-11.2383072434615	-14.0456621655191	-11.3294551315197	-14.8355460427272	-12.6830920861344	-14.0055300864964	-14.0456621655191	-16.6597172238616	-13.6830920861344	-12.3294551315197	-16.1264322481587	-16.9657053851196	-17.5291407414866	-6.60746438132102	-15.8152707059652	-14.2344908694437	-7.72631261473351	-6.51762673288277	-15.504831398927	-15.2422384111218	-10.7869278971189	-8.40180597574437	-11.1805917456052	-8.83620879989015	-6.09812958541323	-8.87573716407678	-10.3935854689394	-10.9461264919682	-8.45213765129452	-8.3732368235476	-5.4152650152531	-15.8827704002946	-14.1495639379677	-15.2446797245828	-14.0456621655191	-15.504831398927	-15.4763032032435	-15.2680545868555	-4.93639116536546	-8.52210020946208	-14.8724931961221	-14.5078396786765	-4.17595817186475	-2.72720005474191	-11.9950360924491	-15.7861547425589	-6.46284813137652	-14.5442400064417	-15.4731243779008	-8.96427383867844	-6.06511452818527	-6.42047518718844	-15.0225659718147	-8.27558825954095	-11.361163991247	-6.35416788104498	-13.8530170875767	-7.01381329947976	-15.2734192413448	-6.32066116228785	-7.22366046749709	-6.58389040842728	-9.73407601485319	-9.91050258223746	-5.10021832914118	-15.4704173879792	-6.73797343741499	-8.5492363393996	-14.9227547263086	-7.21096539464872	-10.6830920861344	-7.67559754958746	-14.8185522208775	-14.0495933331794	-14.6660143652164	-13.7521157796728	-3.84353834168863	-7.58155405967232	-5.94462446680295	-6.55380906918942	-6.80044903677255	-14.2446797245828	-6.43938915855253
