feature	Campylobacter	Blastocystis	Methanosphaera	Methanobrevibacter	Bilophila	Desulfovibrio	Pseudomonas	Acinetobacter	Escherichia.Shigella	Klebsiella	Succinivibrio	Haemophilus	Comamonas	Sutterella	Methylophilus	Oxalobacter	Enhydrobacter	Akkermansia	Sphingomonas	Paracoccus	Pyramidobacter	Cloacibacillus	Peptococcus	Eubacterium	Turicibacter	Staphylococcus	Granulicatella	Enterococcus	Gemella	Weissella	Leuconostoc	Ligilactobacillus	Lactobacillus	Limosilactobacillus	Phascolarctobacterium	Acidaminococcus	Mitsuokella	Megamonas	Veillonella	Megasphaera	Allisonella	Dialister	Fusobacterium	Treponema	Victivallis	Thomasclavelia	Erysipelotrichaceae_UCG.003	Catenibacterium	Holdemanella	X.Clostridium._innocuum_group	Holdemania	Solobacterium	Anaeroplasma	Asteroleplasma	UCG.004	Zag_111	Corynebacterium	Lawsonella	Rothia	Kocuria	Schaalia	Scardovia	Bifidobacterium	Actinomyces	F0332	Denitrobacterium	Raoultibacter	Eggerthella	Senegalimassilia	Adlercreutzia	Slackia	Gordonibacter	Collinsella	Parolsenella	Lancefieldella	Olsenella	Tractidigestivibacter	Parvimonas	Peptoniphilus	Family_XIII_UCG.001	Mogibacterium	Family_XIII_AD3011_group	S5.A14a	X.Eubacterium._sulci_group	Anaerococcus	Clostridium	Christensenellaceae_R.7_group	Monoglobus	Defluviitaleaceae_UCG.011	Lachnospiraceae_UCG.010	NK4A214_group	Acutalibacter	DTU089	Ruminococcus	CAG.352	Candidatus_Soleaferrea	Elusimicrobium	Papillibacter	UCG.005	UCG.002	Fournierella	Gemmiger	Ruthenibacterium	Faecalibacterium	Colidextribacter	X.Eubacterium._siraeum_group	Intestinimonas	Flavonifractor	Oscillibacter	UCG.003	UCG.009	Paludicola	Angelakisella	Anaerotruncus	Agathobaculum	UCG.008	GCA.900066575	Coprococcus	X.Eubacterium._ruminantium_group	X.Eubacterium._eligens_group	Anaerobutyricum	Lachnospira	Lachnospiraceae_ND3007_group	Anaerostipes	X.Eubacterium._xylanophilum_group	Lachnospiraceae_UCG.008	Peptostreptococcus	Romboutsia	Terrisporobacter	Intestinibacter	Lactococcus	Streptococcus	X.Eubacterium._ventriosum_group	Prevotellaceae_NK3B31_group	Hoylesella	Leyella	Prevotella	Massiliprevotella	Segatella	Prevotellaceae_UCG.003	Paraprevotella	Lachnospiraceae_NK3A20_group	Howardella	Fusicatenibacter	Lachnoclostridium	Lachnospiraceae_UCG.004	X.Ruminococcus._gnavus_group	Eisenbergiella	X.Ruminococcus._gauvreauii_group	Faecalimonas	Roseburia	Butyribacter	Agathobacter	Faecalicatena	Tyzzerella	Mediterraneibacter	Lachnospiraceae_FCS020_group	Blautia	CAG.56	Porphyromonas	Rikenellaceae_RC9_gut_group	Alistipes	Butyricimonas	Odoribacter	Bacteroides	Parabacteroides	Barnesiella	Butyrivibrio	Lachnospiraceae_NK4A136_group	Enterocloster	Hungatella	Moryella	Lachnoanaerobaculum	Dorea	Oribacterium
ERR9830899	0	0	0.000136598337142909	0	0	0	0	0	5.46393348571637e-05	0.0033056797588584	0.000154811448761964	0.00115653258780996	0	0.00208540128038175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233127828723898	0.000418901567238255	0.00988971960914663	0	0	0.0002003442278096	0.000154811448761964	0.00696651519428837	0	0.000719417908952655	0.0107730555226708	0	0.0146069155184818	0	0	0	0	0	0.0152808006483868	0.00342406498438226	0	0	4.55327790476364e-05	0	0	5.46393348571637e-05	0	0	0	0	0.0001001721139048	0.000382475344000146	0	0.103942228009944	0	0	0	0	0	0.00557321215543069	0	0.00112921292038138	0	0.00353334365409658	0	0	0.00135687681561956	0	0	0	7.28524464762182e-05	0	0	0	0	0	0.000646565462476437	0.000236770451047709	0	2.73196674285818e-05	2.73196674285818e-05	0.000282303230095346	0.000127491781333382	0	0.00152079482019106	0	0	0	0	0.000346049120762037	0.000874229357714619	0	0.00539108103924015	0	0.0766863064720292	0.000118385225523855	0	0	0	0	0.000783163799619346	0	0	0	0	0.00106546702971469	0.000136598337142909	0.000318729453333455	0.00244966351276284	0	0.00496307291619237	0.00107457358552422	0.0125670470171476	0.00101993425066706	0.00122027847847666	0	0	0	0.0176576117146734	0	0	0.000327836009142982	0.00823232645181266	0	0	0	0.00968937538133702	0	0	0.543579422826493	0	0	0	0.000355155676571564	0.00155722104342916	0.0019032701641912	0.00244055695695331	0	0	0.00111099980876233	0.0003005163417144	0.00399777800038248	0.00109278669714327	0.0829880430922221	0	0	0.00101993425066706	0	0.0131316534773383	0	0	6.37458906666909e-05	0	0	0	0.000163918004571491	0	0	0	0.00279571263352487	0.00119295881104807	0	0.000163918004571491	0	0.00650208084800248	0
ERR9830900	0	0	4.85828385980936e-05	0	0	0.000417812411943605	0	4.85828385980936e-05	0.000174898218953137	0.00887122632801189	0.000106882244915806	0.000621860334055598	0	0	0	0	0	0.000310930167027799	0	0	0	0	0	1.94331354392374e-05	0.00888094289573151	0.000126315380355043	0	0.000524694656859411	0.000223481057551231	0.0015060679965409	0	0.00263318985201667	7.77325417569498e-05	0	0	0	7.77325417569498e-05	0	0.000359513005625893	0.00183643129900794	0	0.00206962892427879	0	0	3.88662708784749e-05	0.000204047922111993	0.00121457096495234	0	0	0	0	2.91497031588562e-05	0.00595625601212628	0.065062137450567	0.00030121359930818	0	0	0	0.00037894614106513	0.000194331354392374	0.00083562482388721	0	0.16310230574152	0.000174898218953137	0	9.71656771961872e-05	0	0.000340079870186655	0.00381861111381016	0.00299270285764257	0	0	0.00831738196799363	0	0	0	0	0	0	0	0	0	0	0	0.000116598812635425	0.000359513005625893	0.0278865493553057	0.00148663486110166	0	0.00037894614106513	0.000126315380355043	0.000514978089139792	0	0.0305780386136401	0.00406152530680063	0	0	0	0.00045667868282208	0.00298298628992295	0	0.0433456085972191	0	0.204290836304984	0.000204047922111993	0.000641293469494836	0	0.000340079870186655	0	0.000223481057551231	0	0	0	0	0.00130202007442891	0	0	0.00360484662397855	0	0.0149732308559325	0.00106882244915806	0.0577455619576941	0.00733600862831213	0.0033716489987077	0	0.00045667868282208	0	0.0295772321385194	0	0.000728742578971404	0.000825908256167591	0.00543156135526687	0.00136031948074662	0	0	0	3.88662708784749e-05	0	0.00230282654954964	0	0	0	0	0.00289553718044638	0.00143805202250357	0.00105910588143844	0	0	0.00202104608568069	0	0.0196566164967887	0.0033230661601096	0.0402654566301	0	0	0.000689876308092929	0	0.00645180096582683	0	0	0	0.00202104608568069	0	0	0.186509517378081	0.000417812411943605	0	0	0.00131173664214853	0.000748175714410642	0	0	0	0.00107853901687768	0
ERR9830901	0	0	0	0	0.000180005850190131	0	0	0	0.000135004387642598	0.000486015795513354	0.0738924015030488	0	0	0.00274958936165425	0	0	0	2.25007312737664e-05	0	1.35004387642598e-05	0	0	0.00024750804401143	0	2.25007312737664e-05	0	0	0	0	0.000265508629030443	0	0.000175505703935378	2.70008775285197e-05	0	0	0	0	0	0	0	4.05013162927795e-05	0.00391512724163535	6.75021938212992e-05	0	9.45030713498189e-05	0	0	0.0190806201201539	0.0063767072429854	0	0	0.00256508336520937	1.80005850190131e-05	0.00643520914429719	0.000139504533897352	0.00211956888598879	0	0	0	3.60011700380262e-05	0	0	0.159372679612087	0	0	0	0	0	0.00197106405958194	0.000346511261616003	0.000643520914429719	0	0.00517966833922102	0.00125554080507616	0	0	0.000670521791958239	0	0	3.60011700380262e-05	0	0.00082352676461985	0	0	0	0.0113898701707806	0.00657921382444929	0.00142654636275679	0.000112503656368832	0.00259208424273789	0.00104403393110276	0.000207006727718651	0	0.00355961568750984	0.0367301937312963	0	0	0	0.00349211349368854	0.0148279819094121	0	0.0325000562518282	0	0.22206871723331	0.000306009945323223	0.000868528227167383	0.000652521206939226	0.000162005265171118	0.000144004680152105	0.00213756947100781	0.000112503656368832	3.60011700380262e-05	0	0	0.00224557298112189	0.00243007897756677	0.000333010822851743	0.0079562585784038	0.0129784217987085	0.000445514479220575	0.00198906464460095	0.00675471952838467	0.00271808833787098	0.00207456742344126	0.000333010822851743	0.000373512139144522	2.25007312737664e-05	0.00105303422361227	0	0	0	0	0.000310510091577976	0	0	0.000472515356749094	0	0.00681322142969647	0.137735976419234	0	0.000220507166482911	0	0	0.00230407488243368	0.00145804738654006	0.00164255338298495	0	0	0.00160655221294692	0.000585019013117926	0.00147154782530432	0.00331660778975317	0.0602299574736179	0	0	0.000873028373422136	0.00154805031163513	0.032869068244718	0.000324010530342236	0	0.000945030713498189	0.00102603334608375	0.000225007312737664	0	0.0162410278334046	0.00285309272551358	9.00029250950656e-06	9.45030713498189e-05	0.0371532074792431	0.000225007312737664	0	0.000252008190266184	0	0.0151339918547353	0
ERR9830902	0	0	0	0	0	0	0	5.55821114532499e-05	0	0.000611403225985749	0.000800382404926798	3.33492668719499e-05	0	0.0010671765399024	4.44656891625999e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66985337438999e-05	4.44656891625999e-05	0.00690329824249364	0	0	0	0.00021121202352235	0.0019120246339918	0	3.33492668719499e-05	0.00335715953177629	0	0.001111642229065	0	0	0	0.0001556299120691	0	0	0	0	0	0	0	0	0	0	0.00016674633435975	0	5.55821114532499e-05	0	0.0001111642229065	0	0.116900296808475	0	0	0	0	0.0002445612903943	0	0	0	0	0.00253454428226819	0	4.44656891625999e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78149560345498e-05	0	0	0.00982691730493458	0	0	0	0	0	0	0.0019120246339918	0	0.164045043743122	0	0	0	0	0	0	0	0	0	0	0.00018897917894105	0	0	0.000844848094089398	0	0	0.0012672721411341	0.0740798381448915	0	0.00132285425258735	0	0	0	0	0	0	0	0.00016674633435975	0	0	0	0	0	0	0.000889313783251998	0	0	0	0	0.00225663372500195	0.000411307624754049	0.0014673677423658	0	0	0	0	0.0387073824160432	0	0.0332714519159154	0	0	0	0	0.00720344164434119	0	0	0	2.22328445813e-05	0	0	0.51839212067988	0.00276798915037184	0	0	0	0.0011561079182276	0	0	0	0.00325711173116044	0
ERR9830903	0	0	0.000190921240442574	0.000163646777522206	1.81829752802451e-05	0.000627312647168456	0	2.72744629203677e-05	0.00133644868309802	0.00128189975725728	0.000618221159528334	0.00042729991908576	0	0.00297291645832007	1.81829752802451e-05	0.000136372314601838	0	0	0	0	0	0	0.000636404134808579	0	0.0016546507505023	0	0	0.000145463802241961	0.000109097851681471	0.00078186793705054	2.72744629203677e-05	0.00838235160419299	0	0	0	0.000418208431445637	0.00442755448073968	0	0.000300019092124044	0.0050003182020674	0.000318202067404289	0.0123189657523661	3.63659505604902e-05	0	0.000300019092124044	0	0	0.0106461320265835	0.00984608111425272	0	0	0.00227287191003064	0	0.00322747811224351	0.00140008909657887	0	0.000100006364041348	0	0	0	0.000645495622448701	7.27319011209804e-05	0.0210195194239633	7.27319011209804e-05	0	0	0	0	0.00654587110088824	0.000418208431445637	0.00219104852126954	0	0.00740047093905976	0.02077404925768	0	0	0	0	0	8.1823388761103e-05	2.72744629203677e-05	0.00050003182020674	0	0	0	0.0100188193794151	0.0041911758020965	0.0045548353077014	0	0.000309110579764167	0.00457301828298164	0.00039093396852527	0	0.0067731582918913	0.0174556562690353	6.36404134808579e-05	0	0	0.0124098806287673	0.0217741128980935	0.000263653141563554	0.00691862209413326	0	0.126389861172984	0.00050003182020674	0	0.000845508350531397	0.000190921240442574	0	0.0012091678561363	0	0.00176374860218378	0	0	0.00106370405389434	0	0.000209104215722819	0.0298837198730828	0	0.0091914940041639	0.00299109943360032	0.00903693871428182	0.00250925058867382	0.00100006364041348	0	0	0	0.0147736674151991	0	0.00104552107861409	1.81829752802451e-05	0.000600038184248088	1.81829752802451e-05	0.00121825934377642	0	0.0137917867500659	0	0.00479121398634459	0.419453965252334	0	0	0	0.00046366586964625	0.00105461256625422	0.000654587110088824	0.00142736355949924	0	0	0.00122735083141654	0.000345476530324657	0.0181829752802451	0.00292745902011946	0.0665769639886175	0	0	0.000672770085369069	0.000209104215722819	0.0166283308937842	0	0	0.00290018455719909	0	0.000100006364041348	0	0.00081823388761103	0	0	0	0.00849144945587446	0.000636404134808579	0	0	0	0.00880056003563863	0.00577309465147782
ERR9830904	0	0	0	0	0	0	2.43672633938724e-05	0	0.00330582540043536	0.000560447058059066	0.000105591474706781	8.12242113129082e-05	0	0.00205497254621658	0	0	0	0	0	0	0	0	0	0	0.000259917476201306	0	0	0	0	0.000105591474706781	0	0.00122648559082491	0	0	0	0	0	0	0	0	0	0.00379317066831281	0	0	0	0	0	0	0	0	4.87345267877449e-05	2.43672633938724e-05	0	0.000308652002989051	0	6.49793690503265e-05	0	0	0	0	0	0	0.0217193541050716	0	0	0	0	0	3.24896845251633e-05	0	0	0	0.00691218038272848	0	0	0	0	0	0	1.62448422625816e-05	0.000129958738100653	0	0	0	0	0.00145391338250106	0.000138081159231944	0	0	6.49793690503265e-05	0.000771630007472627	0.000105591474706781	0	0.001591994541733	0	0	0	0	4.87345267877449e-05	0.00111277169498684	0	0.00410994509243315	0	0.122940966243218	0.000146203580363235	0	0	3.24896845251633e-05	0	0.000251795055070015	0	0	0	0	0.000674160953897138	0.000170570843757107	0.000170570843757107	0	0	0.00090158874557328	0.00105591474706781	0.00200623801942883	0.000454855583352286	0.00272913350011371	0	0	0	0.00817115565807856	0.00050359011014003	0.000454855583352286	0	0.000536079794665194	0	0	0	0	0	0.0143198284544657	0.726347509665681	0	0	0	0	0.0017706878066214	0.00378504824718152	0.00119399590629975	0.000129958738100653	0	0	0	0.00277786802690146	0	0.0407745540790799	0	0	0	0.000251795055070015	0.0120130608531791	0	0	0	0.00019493810715098	0	0	0.000812242113129082	0	0	0	0.00203872770395399	0.000446733162220995	0	0	5.68569479190357e-05	0.00171383085870236	0
ERR9830905	0	0	0	0	0	0	0	0	0.0022868554127613	0.00442071697748575	0	0.00016104615582826	0	0.00506490160079879	0	0	0	0	0	0	4.02615389570651e-05	0	0	0	0	0	0	0	9.66276934969562e-05	0.00527426160337553	0.000402615389570651	0.0270477018713563	0.00107095693625793	0	0	0.00155409540374271	0.00658678777337585	0	8.85753857055432e-05	0.0454391728669437	0.000314040003865108	0.00367990466067575	0	0	0	0	0	4.02615389570651e-05	0	0	0	0	0	0	0	0	2.41569233742391e-05	0	0	0	0	0	0.143725641768931	0	0	0.00262505234000064	0	6.44184623313041e-05	0	0.000370406158404999	0	0.000169098463619673	0.00491190775276194	0	0	0.0133265693947885	0	0	0	0	0	0	0	0	0	0.000362353850613586	0	0.000571713853190324	0	0	0.000571713853190324	0.000249621541533804	0	0.00283441234257738	0.0344075111927078	0	0	0	0.000595870776564563	0.00115953232196347	0	0.0146632524881631	0	0.1240619061423	0	0	0	0.000112732309079782	4.83138467484781e-05	0.000257673849325217	0	0	0	0	0.00153799078815989	0	0.000845492318098367	0.00311624311527684	0	0.014582729410249	0.00239958772184108	0.0617934099913035	0.00291493542049151	0.00375237543079847	0.000249621541533804	0.000370406158404999	0	0.00157020001932554	0	0	0.00145746771024576	0.000394563081779238	0.00107095693625793	0	0	0	0	0	0.000869649241472606	0	0	0	0	0.00450124005539988	0.00121589847650337	0.00109511385963217	0	0	0.00159435694269978	0	0.00589428930331433	0	0.102980964344381	0	0	0.00214191387251586	0.000861596933681193	0.0173768802138693	0.000958224627178149	0	0	0.00119979386092054	0	0	0.301252939092344	0.000370406158404999	0.00077302154797565	0	0.000966276934969562	0.00102264308950945	0	0	0	0.0101861693561375	0
ERR9830906	7.17477758189496e-05	0	0.00122996187118199	0.00664179410438276	0.000799475216268296	0.00478660161534992	0	0	0.00616005903816982	0.0120946250666229	0.000399737608134148	0	0.000532983477512197	0.000594481571071297	0	0.000143495551637899	0	0.0227850436636464	0	0	0	0.000532983477512197	0.00191669058259194	0.00236767660202534	0.00263416834078144	0	0	0.000174244598417449	0.000748226804969046	0.00146570456315854	0	0	0.00116846377762289	0	0.00391537862326268	0	0	0	0.000122996187118199	0	0	0	0.00192694026485179	0	0.000430486654913698	0.000594481571071297	0	0.00867123119183305	0.000553482842031897	6.14980935590997e-05	0.000133245869378049	0.000543233159772047	0	0	0	2.04993645196999e-05	0	0	0	0	0.000696978393669796	0	0.124564388503956	0	0	0	0	9.22471403386495e-05	0	0.000696978393669796	0.000645729982370547	7.17477758189496e-05	0.00519658890574392	0	6.14980935590997e-05	0.00742076995613136	0	0.000266491738756099	0	0	0.000225493009716699	0.00376163338936493	0	5.12484112992497e-05	0	0.00116846377762289	0.100170144725514	0.00245992374236399	0	0.00156820138575704	0.0423209380509204	0.00274691484563979	0.000871222992087245	0.00883522610799065	0.0289963511131155	0.000481735066212947	0	7.17477758189496e-05	0.00388462957648313	0.0145545488089869	0.000102496822598499	0.000450986019433398	0.00406912385716043	0.00572957238325612	0.00817924644336026	0.00102496822598499	0.00873272928539215	0.00233692755524579	0.00188594153581239	0	0	0.000204993645196999	5.12484112992497e-05	0	0.00525808699930302	0.00159895043253659	0.00504284367184617	0.000327989832315198	0	0.0290783485711943	0.000450986019433398	0.00689803616087901	0.000307490467795498	0.0479070148825386	0.00158870075027674	4.09987290393998e-05	0.000317740150055348	0.00453035955885368	0.000379238243614448	0.000317740150055348	0	0.00145545488089869	0.000358738879094748	0	0	0.0269361649788857	0.00118896314214259	0.018172686646714	0.00597556475749252	0	0.00544258127998032	0.000235742691976549	0	0.000297240785535648	0.00215243327456849	0.00146570456315854	0	0.00227542946168669	0	0.000348489196834898	0.00170144725513509	0.00463285638145217	0.000491984748472797	0.000912221721126645	0	0.018510926161289	0.000163994916157599	0.0155487679881924	0	0	0.000358738879094748	0.101707597064491	0.00375138370710508	0.00331064736993153	0.111690787585585	0.057715960805215	0.015917756549547	0.0132425894797261	0.00334139641671108	0.00389487925874298	0.00139395678733959	0	0	0.00186544217129269	0.000625230617850847
ERR9830907	3.55457607237117e-05	1.77728803618558e-05	7.99779616283513e-05	1.77728803618558e-05	0.000106637282171135	4.44322009046396e-05	0	0	0.00296807102042993	0.0666660742373213	0.000231047444704126	0.00140405754858661	0.000106637282171135	0.00194613039962321	0	0	0	0.000142183042894847	0	0	0	0	0	0	0.00164399143347167	0	0	0.000195501683980414	0	0.000177728803618558	0	0.000479867769770108	2.66593205427838e-05	0	0	0	0.00109303214225413	0	0.00345682523038096	0.000595391492122171	0	0.00303916254187735	0	0	0	0	0	0.000977508419902071	0.00340350658929539	0	0	0.00072868809483609	3.55457607237117e-05	0.0122899467702233	8.88644018092792e-05	0	0	0	0	0	0	0	0.0064604420115346	0	0	0	0	0	0.000462094889408252	0	9.77508419902071e-05	0	0.00140405754858661	1.77728803618558e-05	0	0.00147514907003404	0.000559845731398459	0	0	0	0	4.44322009046396e-05	0	0	0	0.00294141169988714	0.000462094889408252	0	0	0	0.00142183042894847	0	0	0.0021327456434227	0.00371453199562787	0	0	0	0.00359012183309488	0.00454097093245417	0.000195501683980414	0.00598946068194542	0	0.109249895584328	6.22050812664955e-05	0	0	0	0	0.000559845731398459	0	0.000159955923256703	0	0	0.000648710133207738	0.000488754209951036	0	0.010361589250962	0.000462094889408252	0.00634491828918254	0.000657596573388666	0.012076672205881	0.00089753045827372	0	0.00129742026641548	0.000319911846513405	0	0.00264815917391652	0.000622050812664955	0.00145737618967218	0	0.0698207605015507	0.000337684726875261	0	0	0	0	0	0.51895922012601	0	0.00116412366370156	0	0	0.000693142334112378	0.00239045240866961	0.00123521518514898	0	0	0.000328798286694333	0	0.0551759070833815	0.00382116927779901	0.0315024304413895	0	0	0.00319023202495312	0.000106637282171135	0.00572286747651758	0.000488754209951036	0	0	0.000702028774293306	2.66593205427838e-05	0	0.00368787267508509	0.000710915214474234	0.000604277932303099	0.00470092685571087	0.00592725560067892	0.000559845731398459	0	0	0	0.00231936088722219	0
ERR9830908	0	0	0	2.68639074448842e-05	0.000707416229381951	0	2.68639074448842e-05	0.000277593710263804	0.000608915235417376	0.00259684438633881	0.000331321525153572	0	0	0.0043161344628114	2.68639074448842e-05	0.000250729802818919	0	0.000107455629779537	0	0	0	0	0.000179092716299228	0	0.000564142056342569	0	0	0	0	0.000313412253523649	0	0.00992173648297724	0	0	0	0	0.00469222916703978	0.000608915235417376	3.58185432598456e-05	0.00515787022941777	0	0.00654583878073679	0	0	9.85009939645755e-05	0	0	0.0044773179074807	0.0196554256138403	0	0	0	0	0.0035728996901696	0.000743234772641797	0.00501459605637839	0	0	0	0	0	0	0.0799201246485305	0	0	0	0	0	0.00139692318713398	0.000152228808854344	0.000555187420527607	0.000170138080484267	0.00217597650303562	0	0	0	0	0	0	0	0	0.000761144044271719	0	0	0	0.00240879703422462	0.00404749538836256	0.0299890753443057	0.000179092716299228	0.00112828411268514	0.00513100632197289	0.000743234772641797	0	0.00144169636620879	0.0228164120565217	0	0	8.05917223346527e-05	0.0184107312355607	0.0220552680122499	0	0.00899045435822125	0.000107455629779537	0.311809373712771	0.000707416229381951	0.0005104142414528	0.000331321525153572	0.000241775167003958	0.000205956623744112	0.00389526657950821	5.37278148897684e-05	0.000268639074448842	3.58185432598456e-05	0	0.000107455629779537	0.000259684438633881	0.00337589770224045	0.00262370829378369	0	0.0030624854487168	0.00220284041048051	0.0105037878109497	0.00279384637426796	0.000913372853126063	0.000662643050307144	0.00211329405233089	0	0.000250729802818919	0	0	0	0.000286548346078765	0	0	0	0	0	0	0.018786825939789	0	0.00595483281694933	0	0	0.00700252520729982	0.0032953059799058	0.00411913247488225	0	0	0.00191629206440174	0.000662643050307144	0.0240700610706163	0.00646524705840214	0.0967279760732131	0	0.00044773179074807	0.00122678510664971	0.000313412253523649	0.0169869441409818	0.00202374769418128	1.79092716299228e-05	0	0.00727116428174866	0.00100291921127568	8.95463581496141e-05	0.130504862367248	0.00775471461575658	0.00763830435016208	0	0.0277683256621953	0.00190733742858678	0	0.000161183444669305	0	0.00514891559360281	0
ERR9830909	1.76422850287569e-05	0	0	0	0.000352845700575138	0.00022934970537384	0	0	0.00117321195441234	0	0.000194065135316326	4.41057125718923e-05	0.000608658833492114	0.0177569598814438	0	0	0	0	0	0	0	0	0	0	0.000388130270632652	0	5.29268550862708e-05	0	0	0	0	0.025078508168378	0	0.000599837690977735	0	0	0	0	0	0	0	0.0195476518118627	0.000317561130517625	0	0	0	0.000952683391552874	0	0.0027433753219717	0	1.76422850287569e-05	0.00228467591122402	0	0.00591898662714795	0.00188772449807699	0	1.76422850287569e-05	0	0	0	0	0	0.103075050280512	0	0	0	0	0	0.000846829681380332	0	0.000202886277830705	0	0.00367841642849582	0.000485162838290815	0	0	0	0.000158780565258812	0	0	7.05691401150277e-05	0.000220528562859462	2.64634275431354e-05	0	0	0.000511626265833951	0.0020465050633358	0	0	0.000299918845488868	0.000838008538865954	0	0	0.00377544899615398	0	0	0	0	0.00562788892417346	0.0351522529197982	0	0.00468402667513496	0	0.136066123284288	0.000449878268233302	0.000246991990402597	0.000149959422744434	0	0.000105853710172542	0.00170248050527504	0.000123495995201298	7.93902826294062e-05	0	0	0.000838008538865954	0.000555731978405843	0.000158780565258812	0.00145548851487245	0	0.000255813132916975	0.00107617938675417	0.00207296849087894	0.00121731766698423	0.00224939134116651	0	0.000167601707773191	0.00011467485268692	0.00500158780565259	0.000538089693377086	0.000141138280230055	0	0.000123495995201298	0.000361666843089517	0	0	0.0292244451501358	0.00155252108253061	0	0.480178892770192	0	0	0	0.00145548851487245	0.000317561130517625	0.00195829363819202	0.00313150559260435	0	0	0	0.000291097702974489	0.000273455417945732	0	0.0449348999682439	0	0	0.00132317137715677	8.82114251437846e-05	0.0072509791468191	0	0.000361666843089517	0	0.00352845700575139	0.000282276560460111	0.00116439081189796	0.0103383790268516	0.0034402455806076	0.000273455417945732	0	0.00727744257436223	0.00178187078790445	0	8.82114251437846e-05	0	0.00234642390882467	0
ERR9830910	0	0	0	9.56525897938687e-05	0.000247102523634161	0	2.39131474484672e-05	8.76815406443796e-05	0.000302899867680584	0.0005101471455673	0.000263044621933139	0.000390581408324964	0	0.00662394184322541	3.18841965979562e-05	0	3.18841965979562e-05	0	0	0	0	0	7.97104914948906e-05	0	0	0	0	0.00188116759927942	0	0.000916670652191241	0	0.014897890860395	0.00093261275049022	0.00532466083185869	0.000733336521752993	0	0	0.0111754109075837	0.00737322046327738	0.00392175618154862	0.000191305179587737	0.000430436654072409	0	0	0.000103623638943358	0.000119565737242336	0	0	5.57973440464234e-05	0	0.000127536786391825	0	0	3.98552457474453e-05	3.98552457474453e-05	0.00357900106812059	0	0	4.78262948969343e-05	0	0.000175363081288759	0	0.0659684027611714	0	0	0	0	6.37683931959125e-05	0	0	0	0	0.00292537503786248	0	2.39131474484672e-05	0	0	0	0	0	0.000278986720232117	0.000111594688092847	0	0	0	0	0.00559567650294132	0.000948554848789198	7.17394423454015e-05	0.000119565737242336	0.000398552457474453	0.000103623638943358	0	0.00239131474484672	0.00242319894144467	0	0	5.57973440464234e-05	0.00182537025523299	0.00818626747652526	0	0.0102507692062429	0	0.137205669010155	0.000271015671082628	0.00548408181484847	0.000127536786391825	0	8.76815406443796e-05	0.000749278620051971	0.000103623638943358	0	0	2.39131474484672e-05	0.00158623878074832	0	0	0.00278986720232117	0.0428523602276532	0.0132478836864508	0.00259856202273343	0.00801887544438599	0.00238334369569723	0.00526089243866278	0.00370653785451241	0.0005101471455673	0	0.000199276228737226	0	0	0	0.0203182042820476	0.00336378274108438	0	0	0.0183413840929743	0	0	0.472021617485293	0	0	0	0	0.00117174422497489	0.0018971096975784	0.00485436893203883	0.000135507835541314	0	0	0	0.0102587402553924	0.00217609641781051	0.022916766304781	0	0	0.000860873308144818	0.000350726162577518	0.0088877198016803	0	0	0	0.000294928818531095	0	0.000231160425335183	0.0218885009644969	0.00433625073732205	0	0.00286957769381606	0.00182537025523299	0.00135507835541314	0	0.000119565737242336	3.98552457474453e-05	0.00974062206067563	3.98552457474453e-05
ERR9830911	0	0	0.00268847317127815	0.0043407639744595	7.00123221687017e-05	0	0	0	0.000588103506217094	0	0.00040607146857847	4.2007393301221e-05	0	0.000546096112915873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263246331354318	0	0.0208216646129719	0.00263246331354318	0	0	0.00389268511257981	0.000994174974795564	0	0	0.0162148538142713	0	0.0075333258653523	0	0	0.000532093648482133	0	0	0.036294387812255	0.00669317799932788	0	0	0.000196034502072365	0	0	0	0.000462081326313431	0	0	8.4014786602442e-05	0	0	0	0.385963929651619	0	0	0	0	0	0.000924162652626862	0	0.000364064075277249	0	0.00443878122549569	0	0	0.0371765430715806	0.000574101041783354	0	0	0	0.000952167581494343	0.000770135543855719	0	0	0	0.00813543183600314	0.0118600873753781	0	0.00273048056457937	0	0.00289851013778425	0.00162428587431388	0	0.00303853478212165	0.097499159852134	0	0	0	0.0201355438557186	0.00799540719166573	0	0.0263386355998656	0	0.0516550912960681	0.000714125686120757	0.0248963817631903	0.000952167581494343	0	0	0.000462081326313431	0.000112019715469923	0	0.000168029573204884	0	0.00106418729696427	0	0	0.00884955752212389	0.0024644337403383	0.00449479108323065	0.00665117060602666	0.00113419961913297	0.00324857174862776	0.00337459392853142	0	0.000532093648482133	0	0.000770135543855719	0	0	0	0.00247843620477204	0.000210036966506105	0	0	0	0	0	0.0358323064859415	0	0.000644113363952056	0	0.000700123221687017	0.00457880586983309	0.000476083790747171	0	0	0	0.0150666517307046	0.000560098577349614	0.0135543855718606	0.000518091184048393	0.0434916545311975	0	0	0.00697322728800269	0.000868152794891901	0.0197014674582727	0.000238041895373586	0	0	0.00254844852694074	0	0.000126022179903663	0.00219838691609723	0.000630110899518315	0.00140024644337403	0	0.00194634255628991	0.00043407639744595	0	0	0	0.0121961465217878	0
