feature	g__Actinomyces	g__Adlercreutzia	g__Agathobaculum	g__Akkermansia	g__Alistipes	g__Anaerostipes	g__Asaccharobacter	g__Bacteroides	g__Barnesiella	g__Bifidobacterium	g__Blautia	g__Burkholderia	g__Clostridium	g__Collinsella	g__Coprococcus	g__Dialister	g__Dorea	g__Eggerthella	g__Eisenbergiella	g__Enorma	g__Erysipelatoclostridium	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Firmicutes_unclassified	g__Flavonifractor	g__Fusicatenibacter	g__Gemmiger	g__Gordonibacter	g__Intestinibacter	g__Lachnoclostridium	g__Lachnospiraceae_unclassified	g__Methanobrevibacter	g__Monoglobus	g__Oscillibacter	g__Parabacteroides	g__Phascolarctobacterium	g__Roseburia	g__Rothia	g__Ruminococcaceae_unclassified	g__Ruminococcus	g__Ruthenibacterium	g__Streptococcus	g__Turicibacter
SRR5665158	-2.8759895575981	-2.59265812690316	-8.41981591555679	-6.5455713940513	-4.48713599012291	-0.666255702993656	-2.30293791950261	2.55920789616946	-6.83732590051516	3.8529566524328	2.14015040688456	-2.82884442376007	-9.10979458735361	4.76630627579197	3.64755973534754	-4.22836791872502	1.79481508670969	0.193355430340111	-1.63043859614073	-6.20449901130047	-8.38082178394093	2.40498484349222	1.78968335145415	1.60482569388036	-1.99694472396282	-2.76591566813766	1.63027964956784	-4.30585972625971	-1.33989283352942	-6.84559825713022	-1.26735741985493	2.50947796459804	-7.47136867426459	-8.55979192498625	-7.90228134235593	-2.38812887310507	-7.7830919871459	0.211049584665089	-9.85475297227334	-6.67964241182779	-6.56866587561951	1.74792441623844	-0.687195442349822	-7.46625726044699
SRR5665157	-7.78786649246624	-7.73005722482403	-1.00984383337261	4.64082218800034	-1.77719543895474	3.42666462776615	-9.41488362001456	1.8282537995753	-6.83732590051516	3.244705949961	2.46023930173003	-2.82884442376007	-9.10979458735361	-2.34343956193785	-8.15020885579951	-8.43721296579133	3.05415387176271	0.152469008701993	-7.24550581942876	-10.2697904715522	1.24073562636559	-8.22593618196276	0.531219245684332	1.27796689941566	-9.52749143308294	-1.02031118498987	3.45239116582951	0.534589564071924	-3.44567638302454	-6.84559825713022	-8.63522588463128	2.19935511333725	-7.47136867426459	0.592129291490609	-7.90228134235593	-7.96578428466209	-0.459635413705188	2.34242105105936	-9.85475297227334	-6.67964241182779	0.696884090855454	-0.0314889456452413	-0.859771047039968	-7.46625726044699
SRR5665156	-7.78786649246624	-4.5540190996551	-8.41981591555679	1.64861729767099	1.28965153519083	0.198456435628626	-2.18331019183332	2.87316945137569	0.0408363344879061	5.31222696970781	2.00604663011841	-2.82884442376007	-9.10979458735361	3.5841074505758	1.943602567291	-8.43721296579133	1.51213078793824	-8.53282487738598	-7.24550581942876	-1.83151199704528	-8.38082178394093	-8.22593618196276	2.47493956821646	-0.0452527783841823	-0.237965911189598	-10.1584293626045	-2.15997593596062	-9.23026210736555	-2.29342966476913	-6.84559825713022	-8.63522588463128	2.33050103527043	0.876880337162917	-8.55979192498625	-2.55928162784921	-2.02573502227257	-7.7830919871459	-3.14012583972842	-9.85475297227334	-6.67964241182779	1.49784225886096	-0.137076549206947	1.57748441982069	-7.46625726044699
SRR5665155	-1.54945119597339	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	3.19090874186069	-9.41488362001456	-2.23229435878047	-6.83732590051516	5.81416970476391	4.67773542488503	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-7.43721296579133	-0.232938502319511	-0.573402457292307	-7.24550581942876	-10.2697904715522	-0.1077411057436	2.38777885490513	-4.54590835423989	-2.35453811891082	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-4.23568781906662	-4.78627323439058	-7.44473354776112	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-8.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-1.3303200864942	-7.46625726044699
SRR5665154	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	3.08299886312885	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	6.31729321337244	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	2.99682618914437	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665153	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-0.495898308387623	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	5.24329282236777	0.974815620492905	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	5.89354083758365	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665152	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665151	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	3.26250532064725	-0.25859773408041	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	6.44491896659313	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	1.29185105800755	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665150	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	4.84452073612621	-3.68761363503091	-9.41488362001456	4.18480077694899	-6.83732590051516	-4.83423595493283	-8.00046173629483	3.14130362273976	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	1.2420292770758	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	2.43245704821652	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	1.38387291380032	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	4.58927511676886	2.48607589390958
SRR5665149	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	0.410449655461803	-0.0680144435857519	-9.10979458735361	-4.35078004302706	-8.15020885579951	-0.896522502776414	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	4.87557710838081	5.90770188341571	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665148	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	2.51341747200027	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	3.44095219802964	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	5.54691204985898	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	5.19691032751674
SRR5665147	-7.78786649246624	-7.73005722482403	-8.41981591555679	4.54602333375115	-6.23188767941459	-3.68761363503091	-9.41488362001456	2.32559077238798	-6.83732590051516	-4.83423595493283	-8.00046173629483	4.03455644840162	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	0.595818708406436	-9.52749143308294	-10.1584293626045	-2.145669159723	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	4.00782788766288	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	5.03902518529241	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665146	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	3.29972381559819	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	3.06881524489311	-7.47136867426459	-8.55979192498625	-7.90228134235593	5.47238963886803	-7.7830919871459	-8.08411966534174	-9.85475297227334	5.22361175609541	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665145	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665144	-3.14944057937723	-2.55843153352205	0.132274124610078	0.388443054409779	-4.78946151202162	2.17368393131861	-3.25263838217183	-0.42648974250251	-6.83732590051516	2.91002456998305	3.97869261476002	-2.82884442376007	-9.10979458735361	1.51654471056628	2.01303340745406	-8.43721296579133	3.28231376756019	-3.91375972417926	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	2.73297463406054	-1.40030134699626	0.408309697889115	-10.1584293626045	2.56899033933249	-9.23026210736555	-2.11684842913752	-6.84559825713022	-8.63522588463128	3.07201659422416	-7.47136867426459	-3.0078696860291	-7.90228134235593	-7.96578428466209	-7.7830919871459	2.97695195935233	-2.21049608952538	-2.13087085496105	4.00393229186548	-7.86985986466355	2.08190541294263	-7.46625726044699
SRR5665133	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665132	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	5.47445908205794	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665131	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	3.37047538915409	0.847523945663166	-9.41488362001456	4.14991373100104	2.22445091448796	-4.83423595493283	-0.338761179108027	-2.82884442376007	-9.10979458735361	-1.70030988142998	0.507728686917883	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	3.298922199059	2.24268481264842	-9.52749143308294	-10.1584293626045	-2.18678727849255	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	2.87825450080877	-7.47136867426459	-8.55979192498625	-1.67733343428411	0.78114985171021	0.460637732003456	2.12170507647393	-9.85475297227334	-6.67964241182779	4.91391765313176	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665130	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	6.0232340577514	-6.83732590051516	-4.83423595493283	-8.00046173629483	5.12767289552175	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665129	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	5.72354627503128	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	5.55950557931341	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665128	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	1.5049152567616	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	6.45992549320305	1.87289178374366	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-1.48733822102652	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	2.35402047233738	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665127	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	5.50062393549692	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	5.08596675481387	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665126	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	5.71343930681407	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665125	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-0.560472602064642	-6.83732590051516	-4.83423595493283	-8.00046173629483	-0.776256200429321	1.32699746456576	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	4.34772163405005	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	4.72812405074195	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-1.28841699252604	-7.7830919871459	3.96490316376195	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	4.96778466542177
SRR5665124	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	5.57912100028065	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	5.70581095949436	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665122	-1.93865235512386	-6.06660865418157	-4.1734494789554	0.815690184131301	-4.71975630413398	2.7546010720495	-4.89926450323234	-1.05208702602197	-6.83732590051516	0.684055679940265	3.52791983373995	-2.82884442376007	-4.1839000501206	3.3804316264502	1.2263112246879	-5.44410533305889	1.04317649567226	-2.9120212753581	-7.24550581942876	-9.26979047155219	-7.20876103815463	-0.628898411755544	2.32249640478377	0.385751293749597	-6.49980982015802	-10.1584293626045	3.9503302970176	0.695272285192441	-5.1970706276316	-5.01531587051196	-8.63522588463128	3.2881651070023	-6.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	2.492863270312	-3.69488163549495	-3.41012148543805	3.87690292328672	0.325397928540731	2.39788234896891	-3.28940402919516
SRR5665113	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	3.54471163965642	4.40573169829904	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665112	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	6.62229669066468
SRR5665111	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	3.99716683259689	-6.83732590051516	-4.83423595493283	-8.00046173629483	3.97397764231402	-1.89969509420431	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	6.08069901659976	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-1.44434088151638	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665110	-7.78786649246624	-7.73005722482403	-8.41981591555679	1.27236963322624	-6.23188767941459	-3.68761363503091	-9.41488362001456	3.84898641623446	-6.83732590051516	-4.83423595493283	-1.66068015135729	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-3.83094729121297	-8.22593618196276	-2.22877360698028	0.986338115999007	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-0.39744810252834	-7.47136867426459	-8.55979192498625	-7.90228134235593	0.727371581638403	0.461329481062817	5.34419398345968	-9.85475297227334	1.79523913733251	2.68028384377794	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665109	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	2.23085779664555	-6.83732590051516	-4.83423595493283	-8.00046173629483	3.67756574596206	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-0.101969697302445	-9.52749143308294	-10.1584293626045	-0.833258850228437	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	1.47715921118664	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	5.67293981146114	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665108	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	2.58890768149331	-0.346224546879596	-4.83423595493283	4.25626568742133	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	5.14617416212483	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	5.27331446526883	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665107	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	5.85364590588561	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	4.60097201612067	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	2.51900085539774	2.78687651024754	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	2.39862399671775	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665106	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	1.88244741643173	0.338133421733009	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	4.52994647427236	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	5.37276374150048	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	3.59679444295233	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-2.93588973499875	2.66376131244722
